,ts_code,name,trade_date,lu_time,ld_time,open_time,last_time,lu_desc,tag,theme,net_change,bid_amount,status,bid_change,bid_turnover,lu_bid_vol,pct_chg,bid_pct_chg,rt_pct_chg,limit_order,amount,turnover_rate,free_float,lu_limit_order
1242,600665.SH,天地源,20240228,,14:47:17,,,,跌停,三季报增长、地产链,-8448458.0,,,,,,,,,971381.0,101230856.0,9.63,976359541.0,
1243,600232.SH,金鹰股份,20240228,,14:41:08,,,,跌停,磷酸铁锂、锂电池,-2077429.0,,,,,,,,,93500.0,56805419.0,6.71,798383116.0,
1244,603221.SH,爱丽家居,20240228,,14:47:14,,,,跌停,中报增长、装修家具,-13529.0,,,,,,,,,1525524.0,53065799.0,8.98,555955200.0,
1245,603066.SH,音飞储存,20240228,,14:41:07,,,,跌停,AGV机器人、股权转让,-33731550.0,,,,,,,,,8375758.0,726296257.0,39.73,1654701110.0,
1246,603887.SH,城地香江,20240228,,14:47:09,,,,跌停,实控人变更、云计算,-13186348.0,,,,,,,,,1448272.0,166173390.0,8.52,1814137485.0,
1247,002134.SZ,天津普林,20240228,,14:41:06,,,,跌停,印制电路板、资产管理,-5889107.0,,,,,,,,,987120.0,83398697.0,6.13,1288966845.0,
1248,605255.SH,天普股份,20240228,,14:47:04,,,,跌停,汽车热管理、化工,-2421145.0,,,,,,,,,2367160.0,79689867.0,15.74,471481164.0,
1249,603901.SH,永创智能,20240228,,14:41:02,,,,跌停,新型工业化、并购重组,3524526.0,,,,,,,,,3874000.0,172617669.0,6.82,2367293346.0,
1250,000678.SZ,襄阳轴承,20240228,,14:47:00,,,,跌停,机器人概念、汽车零部件,-36086492.0,,,,,,,,,2812069.0,276524976.0,19.73,1320277713.0,
1251,001298.SZ,好上好,20240228,,14:40:57,,,,跌停,华为海思、存储,-13978433.0,,,,,,,,,8416116.0,212190309.0,15.44,1292792843.0,
1252,605588.SH,冠石科技,20240228,,14:46:48,,,,跌停,折叠屏、OLED,-10955772.0,,,,,,,,,812382.0,153093379.0,16.28,881017257.0,
1253,001211.SZ,双枪科技,20240228,,14:40:57,,,,跌停,电子商务、地产链,-5150123.0,,,,,,,,,2490626.0,57088056.0,10.52,508913400.0,
1254,002686.SZ,亿利达,20240228,,14:46:48,,,,跌停,资产管理、病毒防治,-4578400.0,,,,,,,,,307850.0,94169668.0,4.74,1875963544.0,
1255,000691.SZ,亚太实业,20240228,,14:40:42,,,,跌停,化工、创投,-2207524.0,,,,,,,,,1639407.0,105742102.0,11.85,829938147.0,
1256,603377.SH,东方时尚,20240228,,14:46:47,,,,跌停,ST板块、职业教育,-14185518.0,,,,,,,,,2880566.0,178912550.0,13.97,1186056989.0,
1257,002743.SZ,富煌钢构,20240228,,14:40:30,,,,跌停,装配式建筑、基础建设,-1958400.0,,,,,,,,,1924889.0,123871866.0,9.75,1209359475.0,
1258,605289.SH,罗曼股份,20240228,,14:46:45,,,,跌停,并购重组、基础建设,-2626334.0,,,,,,,,,5137763.0,180648078.0,10.12,1665069000.0,
1259,603320.SH,迪贝电气,20240228,,14:40:22,,,,跌停,中报增长、智能电网,-1813918.0,,,,,,,,,2394721.0,56924544.0,10.42,509926763.0,
1260,603086.SH,先达股份,20240228,,14:46:19,,,,跌停,化工、农药,-12837775.0,,,,,,,,,116950.0,70932521.0,6.24,1074217618.0,
1261,600455.SH,博通股份,20240228,,14:40:09,,,,跌停,西部大开发、职业教育,-3454061.0,,,,,,,,,1592188.0,93089714.0,9.99,863997555.0,
1262,603955.SH,大千生态,20240228,,14:46:15,,,,跌停,环保、实控人变更,-4556097.0,,,,,,,,,2692127.0,80100242.0,8.37,888878802.0,
1263,000622.SZ,恒立实业,20240228,,14:40:00,,,,跌停,ST板块、汽车热管理,-10227579.0,,,,,,,,,4894848.0,118166561.0,11.9,921727693.0,
1264,002796.SZ,世嘉科技,20240228,,14:46:15,,,,跌停,通信、储能,-1454270.0,,,,,,,,,1481617.0,192440909.0,12.85,1372680289.0,
1265,002193.SZ,如意集团,20240228,,14:39:57,,,,跌停,跨境电商、抗病毒面料,1218148.0,,,,,,,,,3342327.0,95286312.0,11.2,785930975.0,
1266,002725.SZ,跃岭股份,20240228,,14:46:12,,,,跌停,芯片、汽车零部件,-6362081.0,,,,,,,,,4340532.0,170863162.0,13.29,1207854206.0,
1267,600213.SH,亚星客车,20240228,,14:39:47,,,,跌停,ST板块、新能源汽车,-9161445.0,,,,,,,,,6366272.0,181243684.0,24.82,697679302.0,
1268,603655.SH,朗博科技,20240228,,14:46:10,,,,跌停,汽车零部件、化工,-2590718.0,,,,,,,,,1163186.0,40860854.0,7.56,506954147.0,
1269,603725.SH,天安新材,20240228,,14:39:45,,,,跌停,汽车零部件、创投,1314438.0,,,,,,,,,1249793.0,103226890.0,9.09,1062835970.0,
1270,600857.SH,宁波中百,20240228,,14:46:08,,,,跌停,黄金、零售,-401560.0,,,,,,,,,240617.0,48174642.0,4.56,992869356.0,
1271,001336.SZ,楚环科技,20240228,,14:39:45,,,,跌停,环保、氢能源,-7054600.0,,,,,,,,,3614442.0,69140573.0,14.96,433980490.0,
1272,002889.SZ,东方嘉盛,20240228,,14:46:03,,,,跌停,光刻机、华为概念,-37535241.0,,,,,,,,,1090917.0,438950724.0,35.14,1117561581.0,
1273,002708.SZ,光洋股份,20240228,,14:39:39,,,,跌停,飞行汽车、减速器,-48485050.0,,,,,,,,,18489394.0,548514702.0,25.57,2023662921.0,
1274,002247.SZ,聚力文化,20240228,,14:46:00,,,,跌停,装修家具、建筑节能,-272095.0,,,,,,,,,285033.0,110966464.0,11.83,855002911.0,
1275,600355.SH,精伦电子,20240228,,14:39:35,,,,跌停,教育、机器人概念,-25688648.0,,,,,,,,,15438425.0,617503138.0,33.34,1736955288.0,
1276,000836.SZ,富通信息,20240228,,14:46:00,,,,跌停,通信、数字经济,-24316614.0,,,,,,,,,3092720.0,171426256.0,8.78,1827267573.0,
1277,002857.SZ,三晖电气,20240228,,14:39:30,,,,跌停,变压器、股权转让,-561274.0,,,,,,,,,2709590.0,56251686.0,5.78,917860075.0,
1278,603985.SH,恒润股份,20240228,,14:45:58,,,,跌停,算力租赁、算力,-85786681.0,,,,,,,,,20178022.0,1009788519.0,27.9,3374735901.0,
1279,001234.SZ,泰慕士,20240228,,14:39:27,,,,跌停,服装家纺、中报增长,-4890345.0,,,,,,,,,2476038.0,79560024.0,15.66,480763218.0,
1280,000929.SZ,兰州黄河,20240228,,14:45:54,,,,跌停,啤酒、环保,-5287956.0,,,,,,,,,852368.0,107169520.0,10.96,912549644.0,
1281,002871.SZ,伟隆股份,20240228,,14:39:24,,,,跌停,股权转让、水利,397329.0,,,,,,,,,496755.0,69399677.0,9.34,699325330.0,
1282,603716.SH,塞力医疗,20240228,,14:45:52,,,,跌停,医疗器械、抗原检测,-7217504.0,,,,,,,,,930933.0,131879560.0,10.04,1207414259.0,
1283,603256.SH,宏和科技,20240228,,14:39:19,,,,跌停,消费电子、铜箔,-2481612.0,,,,,,,,,2373865.0,74905277.0,5.17,1373755957.0,
1284,001231.SZ,农心科技,20240228,,14:45:51,,,,跌停,农药、化工,-545370.0,,,,,,,,,843024.0,44781663.0,11.25,377945531.0,
1285,002795.SZ,永和智控,20240228,,14:39:18,,,,跌停,超跌、BC电池,-29804082.0,,,,,,,,,6367559.0,215601168.0,13.87,1443743435.0,
1286,603006.SH,联明股份,20240228,,14:45:50,,,,跌停,汽车零部件、汽车类,-2120488.0,,,,,,,,,1241152.0,77415420.0,10.61,685801033.0,
1287,603099.SH,长白山,20240228,,14:39:15,,,,跌停,旅游、网约车,-20862207.0,,,,,,,,,8938139.0,681145893.0,25.3,2490635521.0,
1288,600753.SH,庚星股份,20240228,,14:45:50,,,,跌停,滤波器、化工,-3211451.0,,,,,,,,,1533700.0,67503944.0,6.93,910939760.0,
1289,600234.SH,科新发展,20240228,,14:39:07,,,,跌停,ST板块、装修家具,-1802190.0,,,,,,,,,425632.0,57464963.0,5.41,991779268.0,
1290,002767.SZ,先锋电子,20240228,,14:45:48,,,,跌停,芯片、数字经济,-7870486.0,,,,,,,,,1947512.0,175034477.0,24.25,664437575.0,
1291,000056.SZ,皇庭国际,20240228,,14:39:06,,,,跌停,芯片、房地产,-37495709.0,,,,,,,,,7630467.0,568868292.0,32.62,1588121686.0,
1292,603803.SH,瑞斯康达,20240228,,14:45:30,,,,跌停,数据安全、CPO/MPO,-11152874.0,,,,,,,,,3445310.0,222189340.0,13.86,1502067661.0,
1293,002861.SZ,瀛通通讯,20240228,,14:38:45,,,,跌停,苹果概念、消费电子,-3588154.0,,,,,,,,,5992384.0,141272869.0,17.78,740405747.0,
1294,002238.SZ,天威视讯,20240228,,14:45:24,,,,跌停,短剧、通信,-19617106.0,,,,,,,,,19209592.0,826505521.0,25.37,3020343117.0,
1295,600768.SH,宁波富邦,20240228,,14:38:33,,,,跌停,中报增长、并购重组,-2158006.0,,,,,,,,,1059960.0,51837894.0,7.24,674690193.0,
1296,003018.SZ,金富科技,20240228,,14:45:12,,,,跌停,超跌、包装印刷,-885470.0,,,,,,,,,746753.0,50298598.0,4.8,994302368.0,
1297,603879.SH,永悦科技,20240228,,14:37:52,,,,跌停,ST板块、股权转让,-22159683.0,,,,,,,,,2337660.0,147123529.0,13.29,1020446246.0,
1298,002691.SZ,冀凯股份,20240228,,14:45:12,,,,跌停,机器人概念、基础建设,-3714518.0,,,,,,,,,1496000.0,59188321.0,8.04,683670255.0,
1299,002823.SZ,凯中精密,20240228,,14:37:33,,,,跌停,特斯拉概念、比亚迪产业链,-5479049.0,,,,,,,,,3618939.0,105346337.0,7.95,1255107354.0,
1300,002972.SZ,科安达,20240228,,14:37:12,,,,跌停,轨道交通、信创,-1380768.0,,,,,,,,,1529133.0,73300448.0,6.79,1018405384.0,
1301,603079.SH,圣达生物,20240228,,14:36:59,,,,跌停,合成生物、医药,-1199645.0,,,,,,,,,1656480.0,72417955.0,8.66,770542494.0,
1302,002963.SZ,豪尔赛,20240228,,14:35:48,,,,跌停,通感一体化、固态电池,-6040061.0,,,,,,,,,1042341.0,52823202.0,6.83,726922881.0,
1303,002921.SZ,联诚精密,20240228,,14:35:36,,,,跌停,机器人概念、并购重组,-6678398.0,,,,,,,,,5846487.0,134988222.0,11.77,1079818041.0,
1304,600375.SH,汉马科技,20240228,,14:33:53,,,,跌停,ST板块、新能源汽车,-73233511.0,,,,,,,,,5398580.0,520870900.0,18.54,2497500064.0,
1305,002778.SZ,中晟高科,20240228,,14:30:09,,,,跌停,股权转让、环保,-903690.0,,,,,,,,,3048048.0,65990600.0,8.22,744458288.0,
1306,000908.SZ,景峰医药,20240228,,14:29:33,,,,跌停,ST板块、医美,-29300305.0,,,,,,,,,11338311.0,266233880.0,18.57,1366794652.0,
1307,002308.SZ,威创股份,20240228,,14:29:27,,,,跌停,信创、虚拟电厂,-30510639.0,,,,,,,,,3663251.0,261130126.0,15.23,1557178227.0,
1308,600539.SH,狮头股份,20240228,,14:29:23,,,,跌停,电子商务、平台经济,899703.0,,,,,,,,,4367632.0,69872035.0,10.8,608258110.0,
1309,002775.SZ,文科股份,20240228,,14:29:06,,,,跌停,光伏、园林,-2347058.0,,,,,,,,,1341708.0,77628314.0,9.15,783217700.0,
1310,000757.SZ,浩物股份,20240228,,14:28:30,,,,跌停,网约车、华为汽车,-10096705.0,,,,,,,,,1907382.0,124652688.0,10.53,1109872402.0,
1311,002856.SZ,美芝股份,20240228,,14:28:27,,,,跌停,装修家具、深圳,-13325413.0,,,,,,,,,7755430.0,145122964.0,22.77,598318298.0,
1312,003003.SZ,天元股份,20240228,,14:53:18,,,,跌停,可降解概念、环保,-1693485.0,,,,,,,,,676753.0,100684118.0,10.1,930910410.0,
1313,600561.SH,江西长运,20240228,,14:28:03,,,,跌停,国有企业、网约车,-2697255.0,,,,,,,,,642359.0,81656591.0,10.54,725917497.0,
1314,605118.SH,力鼎光电,20240228,,14:53:07,,,,跌停,VR/AR/MR、汽车零部件,-14605492.0,,,,,,,,,1937754.0,169213420.0,19.4,817785125.0,
1315,600506.SH,统一股份,20240228,,14:28:02,,,,跌停,西部大开发、液冷服务器,-20525379.0,,,,,,,,,2590182.0,247250934.0,20.33,1137442740.0,
1316,001266.SZ,宏英智能,20240228,,14:53:06,,,,跌停,无人驾驶、智能驾驶,-13872867.0,,,,,,,,,402218.0,122458149.0,13.45,854630868.0,
1317,003025.SZ,思进智能,20240228,,14:28:00,,,,跌停,专用设备、新型工业化,-22623728.0,,,,,,,,,19672844.0,366682802.0,28.96,1194461398.0,
1318,002786.SZ,银宝山新,20240228,,14:52:45,,,,跌停,资产管理、汽车热管理,-131887919.0,,,,,,,,,319456.0,1408832683.0,40.49,3222229461.0,
1319,603389.SH,亚振家居,20240228,,14:27:28,,,,跌停,装修家具、创投,1510162.0,,,,,,,,,1668165.0,71180572.0,14.92,442682677.0,
1320,603890.SH,春秋电子,20240228,,14:52:42,,,,跌停,消费电子、AI PC,-10459608.0,,,,,,,,,449922.0,198629781.0,7.89,2366132994.0,
1321,605180.SH,华生科技,20240228,,14:45:06,,,,跌停,服装家纺、中报增长,-379248.0,,,,,,,,,1088844.0,77116791.0,16.04,448462625.0,
1322,002148.SZ,北纬科技,20240228,,14:27:12,,,,跌停,通信、创投,-10839695.0,,,,,,,,,2229452.0,177015547.0,9.19,1804262935.0,
1323,002802.SZ,洪汇新材,20240228,,14:52:21,,,,跌停,化工、实控人变更,-273443.0,,,,,,,,,172869.0,55576495.0,7.19,731374029.0,
1324,603359.SH,东珠生态,20240228,,14:45:01,,,,跌停,水利、基础建设,-6192323.0,,,,,,,,,869149.0,73159964.0,5.34,1274605619.0,
1325,001268.SZ,联合精密,20240228,,14:26:51,,,,跌停,新型工业化、地产链,1525671.0,,,,,,,,,7280415.0,180232469.0,25.5,664901747.0,
1326,605303.SH,园林股份,20240228,,14:52:12,,,,跌停,城中村改造、园林,2784479.0,,,,,,,,,551602.0,54560117.0,9.55,528921806.0,
1327,002322.SZ,理工能科,20240228,,14:44:54,,,,跌停,智能电网、数字经济,-11400223.0,,,,,,,,,684997.0,157003474.0,5.57,2669702384.0,
1328,600225.SH,卓朗科技,20240228,,14:26:48,,,,跌停,华为鲲鹏、地产链,-6270525.0,,,,,,,,,6300812.0,501010056.0,12.44,3792150048.0,
1329,002712.SZ,思美传媒,20240228,,14:52:03,,,,跌停,文化传媒、短剧,-40611995.0,,,,,,,,,2733318.0,275225593.0,17.06,1484853941.0,
1330,603978.SH,深圳新星,20240228,,14:44:47,,,,跌停,芯片、PVDF,314020.0,,,,,,,,,917163.0,59791156.0,6.46,864699761.0,
1331,600421.SH,华嵘控股,20240228,,14:26:27,,,,跌停,超跌、装修家具,4752039.0,,,,,,,,,833160.0,54502985.0,7.69,648826706.0,
1332,000626.SZ,远大控股,20240228,,14:52:03,,,,跌停,农业、化工,-5416323.0,,,,,,,,,190632.0,70279540.0,6.16,1064300753.0,
1333,603533.SH,掌阅科技,20240228,,14:44:45,,,,跌停,网红经济、短剧,-133433261.0,,,,,,,,,9351700.0,655067621.0,16.93,3625755282.0,
1334,603660.SH,苏州科达,20240228,,14:26:26,,,,跌停,飞行汽车、GPT4,-3205772.0,,,,,,,,,15900170.0,612421066.0,23.79,2425808156.0,
1335,605208.SH,永茂泰,20240228,,14:52:01,,,,跌停,中报增长、汽车类,-5188038.0,,,,,,,,,245212.0,114086589.0,9.85,1090292697.0,
1336,003015.SZ,日久光电,20240228,,14:44:45,,,,跌停,折叠屏、华为概念,-32664792.0,,,,,,,,,11013444.0,359277166.0,15.03,2234412209.0,
1337,605058.SH,澳弘电子,20240228,,14:25:55,,,,跌停,消费电子、机器人概念,-4751811.0,,,,,,,,,434112.0,55405762.0,6.17,845429300.0,
1338,003036.SZ,泰坦股份,20240228,,14:52:00,,,,跌停,服装家纺、外贸,1921230.0,,,,,,,,,327041.0,69494150.0,3.68,1786745050.0,
1339,603767.SH,中马传动,20240228,,14:44:30,,,,跌停,机器人概念、减速器,-33164255.0,,,,,,,,,7937887.0,531058592.0,28.77,1734070140.0,
1340,000070.SZ,特发信息,20240228,,14:25:42,,,,跌停,ST板块、5G,-165385432.0,,,,,,,,,61931028.0,1437482135.0,27.74,4918288950.0,
1341,603138.SH,海量数据,20240228,,14:51:52,,,,跌停,数据要素、数据中心,-15586675.0,,,,,,,,,501792.0,198463482.0,10.09,1834743147.0,
1342,600715.SH,文投控股,20240228,,14:44:30,,,,跌停,ST板块、实控人变更,-36284308.0,,,,,,,,,8072706.0,418971465.0,18.78,2092834913.0,
1343,603729.SH,龙韵股份,20240228,,14:25:38,,,,跌停,文化传媒、网红经济,-36635659.0,,,,,,,,,15031032.0,540040544.0,38.67,1282198106.0,
1344,600448.SH,华纺股份,20240228,,14:51:43,,,,跌停,服装家纺、新型工业化,-6301097.0,,,,,,,,,36356.0,124283346.0,9.4,1251362133.0,
1345,002591.SZ,恒大高新,20240228,,14:44:30,,,,跌停,绿色电力、钠电池,-11560517.0,,,,,,,,,3388368.0,153742691.0,16.01,893003574.0,
1346,603335.SH,迪生力,20240228,,14:25:36,,,,跌停,固废处理、汽车零部件,-6473532.0,,,,,,,,,3975360.0,130816259.0,12.41,998113982.0,
1347,001238.SZ,浙江正特,20240228,,14:51:36,,,,跌停,跨境电商、露营经济,-10038469.0,,,,,,,,,1204970.0,89536848.0,15.51,540413413.0,
1348,002188.SZ,中天服务,20240228,,14:44:27,,,,跌停,物业服务、地产链,5832099.0,,,,,,,,,826336.0,84607122.0,10.08,785116252.0,
1349,002520.SZ,日发精机,20240228,,14:25:36,,,,跌停,机器人概念、军工,-117433041.0,,,,,,,,,3958759.0,597063024.0,19.79,2803060125.0,
1350,001331.SZ,胜通能源,20240228,,14:51:33,,,,跌停,天然气、物流,-2219446.0,,,,,,,,,1373810.0,65216627.0,12.39,493500000.0,
1351,002760.SZ,凤形股份,20240228,,14:44:21,,,,跌停,军工、股权转让,-6955584.0,,,,,,,,,4102608.0,49431520.0,4.86,957695424.0,
1352,603042.SH,华脉科技,20240228,,14:25:30,,,,跌停,通信、人工智能,-18736353.0,,,,,,,,,9261355.0,277244835.0,19.11,1325724206.0,
1353,600463.SH,空港股份,20240228,,14:51:22,,,,跌停,创投、地产链,-2853104.0,,,,,,,,,230230.0,57464570.0,7.09,755469000.0,
1354,600178.SH,东安动力,20240228,,14:44:11,,,,跌停,国有企业、汽车零部件,-108220800.0,,,,,,,,,10047423.0,852728977.0,32.8,2457703045.0,
1355,002395.SZ,双象股份,20240228,,14:24:57,,,,跌停,化工、VR/AR/MR,-37277895.0,,,,,,,,,14554200.0,315245890.0,24.52,1207442211.0,
1356,001259.SZ,利仁科技,20240228,,14:51:15,,,,跌停,家电、新零售,-1015326.0,,,,,,,,,1788912.0,40347649.0,6.31,598000776.0,
1357,605155.SH,西大门,20240228,,14:43:58,,,,跌停,外贸、建筑节能,-7361293.0,,,,,,,,,68263.0,72044104.0,4.36,1555008000.0,
1358,003017.SZ,大洋生物,20240228,,14:24:42,,,,跌停,医药、化工,-376365.0,,,,,,,,,4063532.0,69094169.0,5.67,1151302833.0,
1359,603048.SH,浙江黎明,20240228,,14:51:10,,,,跌停,汽车零部件、并购重组,-5928727.0,,,,,,,,,564440.0,92145117.0,16.72,516764000.0,
1360,603617.SH,君禾股份,20240228,,14:43:58,,,,跌停,中报增长、跨境电商,-3910124.0,,,,,,,,,956137.0,73361623.0,4.62,1495193075.0,
1361,002084.SZ,海鸥住工,20240228,,14:50:57,,,,跌停,超跌、装修家具,-2254137.0,,,,,,,,,34572.0,68182172.0,5.62,1126867365.0,
1362,000815.SZ,美利云,20240228,,14:43:54,,,,跌停,算力、云计算,-29622039.0,,,,,,,,,8384377.0,775709039.0,17.01,4206461802.0,
1363,603586.SH,金麒麟,20240228,,14:50:55,,,,跌停,车路云、碳陶刹车,-13811273.0,,,,,,,,,590504.0,189241661.0,15.44,1139345038.0,
1364,605288.SH,凯迪股份,20240228,,14:43:48,,,,跌停,汽车零部件、光伏支架,-2248020.0,,,,,,,,,869885.0,72110912.0,11.13,618058451.0,
1365,600088.SH,中视传媒,20240228,,14:50:53,,,,跌停,虚拟人、超高清视频,-163976449.0,,,,,,,,,3452264.0,1470148469.0,33.16,4113799166.0,
1366,000004.SZ,国华网安,20240228,,14:43:48,,,,跌停,网络安全、鸿蒙概念,-30240132.0,,,,,,,,,2460740.0,282138316.0,22.27,1150400849.0,
1367,600476.SH,湘邮科技,20240228,,14:50:51,,,,跌停,数字政务、蚂蚁金服概念,-14999414.0,,,,,,,,,2248952.0,221506401.0,14.85,1394214459.0,
1368,603272.SH,联翔股份,20240228,,14:43:42,,,,跌停,装修家具、地产链,7841713.0,,,,,,,,,603921.0,74717729.0,13.39,511724080.0,
1369,603177.SH,德创环保,20240228,,14:50:50,,,,跌停,碳中和、环保,-1312733.0,,,,,,,,,50654.0,51200008.0,6.34,742288900.0,
1370,002858.SZ,力盛体育,20240228,,14:43:42,,,,跌停,web3.0、AIGC,-36577921.0,,,,,,,,,2731825.0,264486265.0,16.13,1536830322.0,
1371,605188.SH,国光连锁,20240228,,14:50:38,,,,跌停,零售、平台经济,-2838719.0,,,,,,,,,608472.0,74216196.0,9.33,743596460.0,
1372,002288.SZ,超华科技,20240228,,14:43:36,,,,跌停,锂电池、铜箔,-19816510.0,,,,,,,,,4240242.0,172356231.0,8.55,1890513223.0,
1373,603178.SH,圣龙股份,20240228,,14:50:23,,,,跌停,华为汽车、新能源汽车,-75562059.0,,,,,,,,,5552576.0,937828593.0,25.38,3464276817.0,
1374,603023.SH,威帝股份,20240228,,14:43:29,,,,跌停,ST板块、汽车零部件,-49579.0,,,,,,,,,4330651.0,183911682.0,16.56,1032667028.0,
1375,002253.SZ,川大智胜,20240228,,14:50:21,,,,跌停,西部大开发、元宇宙,-21819458.0,,,,,,,,,1616589.0,221011367.0,11.73,1741856104.0,
1376,603829.SH,洛凯股份,20240228,,14:43:25,,,,跌停,特高压、智能电网,-827636.0,,,,,,,,,433566.0,76787975.0,15.57,463731182.0,
1377,605488.SH,福莱新材,20240228,,14:50:15,,,,跌停,消费电子、化工,-5035548.0,,,,,,,,,1977602.0,108287201.0,16.46,612579902.0,
1378,002164.SZ,宁波东力,20240228,,14:43:18,,,,跌停,风电、水利,-2852386.0,,,,,,,,,3384825.0,348239318.0,20.95,1559245475.0,
1379,603677.SH,奇精机械,20240228,,14:50:15,,,,跌停,机器人概念、股权转让,-3352316.0,,,,,,,,,717905.0,81491830.0,7.9,962485980.0,
1380,003004.SZ,声迅股份,20240228,,14:43:15,,,,跌停,安防、数字经济,-2916862.0,,,,,,,,,3064439.0,86996905.0,6.05,1343498232.0,
1381,000820.SZ,神雾节能,20240228,,14:50:15,,,,跌停,固废处理、环保,-8711456.0,,,,,,,,,3111048.0,118003990.0,11.72,932008421.0,
1382,001319.SZ,铭科精技,20240228,,14:43:09,,,,跌停,汽车零部件、汽车类,138190.0,,,,,,,,,591030.0,130089276.0,15.66,779357164.0,
1383,600288.SH,大恒科技,20240228,,14:50:10,,,,跌停,通信、机器视觉,-44252321.0,,,,,,,,,1613802.0,350220535.0,12.83,2550001826.0,
1384,603037.SH,凯众股份,20240228,,14:43:08,,,,跌停,小米汽车、华为汽车,-5979228.0,,,,,,,,,3594418.0,140170267.0,9.45,1394223647.0,
1385,600847.SH,万里股份,20240228,,14:43:03,,,,跌停,股权转让、磷酸铁锂,-1875774.0,,,,,,,,,729785.0,74965847.0,8.25,841729126.0,
1386,002199.SZ,东晶电子,20240228,,14:42:57,,,,跌停,股权转让、消费电子,-3975595.0,,,,,,,,,3465972.0,128732681.0,14.83,817159815.0,
1387,603135.SH,中重科技,20240228,,14:42:56,,,,跌停,机器人概念、新型工业化,-55401180.0,,,,,,,,,3221923.0,470499086.0,30.01,1478700000.0,
1388,002774.SZ,快意电梯,20240228,,14:42:54,,,,跌停,电梯概念、地产链,-7542364.0,,,,,,,,,1046452.0,85676283.0,11.62,698495909.0,
1389,002369.SZ,卓翼科技,20240228,,14:42:45,,,,跌停,智能穿戴、工业母机,-29095498.0,,,,,,,,,3352067.0,248040473.0,12.44,1880102700.0,
1390,603607.SH,京华激光,20240228,,14:42:39,,,,跌停,光刻机、文化传媒,-14795346.0,,,,,,,,,783360.0,146384459.0,11.25,1223138288.0,
1391,603662.SH,柯力传感,20240228,,14:42:34,,,,跌停,机器人概念、传感器,-74956274.0,,,,,,,,,2489131.0,663005562.0,16.17,3877225046.0,
1392,603261.SH,立航科技,20240228,,14:42:32,,,,跌停,低空经济、机器人概念,-1854248.0,,,,,,,,,2671165.0,66432891.0,10.41,600892757.0,
1393,603121.SH,华培动力,20240228,,14:42:26,,,,跌停,汽车芯片、并购重组,-35171716.0,,,,,,,,,10939612.0,176108588.0,13.15,1262009764.0,
1394,603721.SH,中广天择,20240228,,14:42:15,,,,跌停,文化传媒、短剧,-14123904.0,,,,,,,,,19856750.0,572920970.0,34.33,1548885820.0,
1395,002962.SZ,五方光电,20240228,,14:42:15,,,,跌停,玻璃基板、元宇宙,-58698006.0,,,,,,,,,12874780.0,694408300.0,26.61,2435060706.0,
1396,605178.SH,时空科技,20240228,,14:42:12,,,,跌停,数据要素、空间计算,2687127.0,,,,,,,,,2118370.0,71461996.0,9.3,710694790.0,
1397,605033.SH,美邦股份,20240228,,14:42:12,,,,跌停,化工、农药,-5153013.0,,,,,,,,,926800.0,38614159.0,8.18,447512000.0,
1398,002347.SZ,泰尔股份,20240228,,14:42:12,,,,跌停,神经网络、人工智能,-24743505.0,,,,,,,,,3059927.0,237398539.0,15.16,1476685312.0,
1399,001260.SZ,坤泰股份,20240228,,14:42:12,,,,跌停,内外饰、汽车零部件,-1213878.0,,,,,,,,,587282.0,71904355.0,14.1,476885000.0,
1400,002811.SZ,郑中设计,20240228,,14:42:09,,,,跌停,装修家具、基础建设,-1188028.0,,,,,,,,,43949.0,61719597.0,9.69,603248151.0,
1401,002105.SZ,信隆健康,20240228,,14:42:06,,,,跌停,超跌、深圳,954402.0,,,,,,,,,296784.0,72229964.0,8.4,815703573.0,
1402,603789.SH,星光农机,20240228,,14:42:05,,,,跌停,农机、农业,-10033234.0,,,,,,,,,4648415.0,170421665.0,19.69,812588400.0,
1403,603679.SH,华体科技,20240228,,14:42:01,,,,跌停,通感一体化、锂矿,-12543122.0,,,,,,,,,2847796.0,148286324.0,13.15,1059534809.0,
1404,603709.SH,中源家居,20240228,,14:41:59,,,,跌停,装修家具、地产链,2396999.0,,,,,,,,,164938.0,47241530.0,11.65,377952906.0,
1405,600630.SH,龙头股份,20240228,,14:41:59,,,,跌停,跨境电商、服装家纺,-76940236.0,,,,,,,,,19887504.0,969172877.0,28.25,3209526626.0,
1406,605122.SH,四方新材,20240228,,14:41:51,,,,跌停,西部大开发、装配式建筑,-1785754.0,,,,,,,,,793800.0,46861278.0,7.13,616077000.0,
1407,605218.SH,伟时电子,20240228,,14:41:47,,,,跌停,消费电子、AI PIN,-19731520.0,,,,,,,,,2138752.0,304423736.0,25.13,1143984614.0,
1408,603900.SH,莱绅通灵,20240228,,14:41:43,,,,跌停,黄金、股权转让,-4085015.0,,,,,,,,,900094.0,54326787.0,8.49,601754908.0,
1409,002877.SZ,智能自控,20240228,,14:41:42,,,,跌停,工业互联网、人工智能,-4811173.0,,,,,,,,,3955160.0,219898829.0,16.55,1252583759.0,
1410,001255.SZ,博菲电气,20240228,,14:41:42,,,,跌停,风电、CRO,-2340968.0,,,,,,,,,2889120.0,51810398.0,10.47,463000000.0,
1411,600841.SH,动力新科,20240228,,14:41:41,,,,跌停,无人驾驶、智能驾驶,-12257177.0,,,,,,,,,1858687.0,97569151.0,6.74,1364694744.0,
