,ts_code,name,trade_date,lu_time,ld_time,open_time,last_time,lu_desc,tag,theme,net_change,bid_amount,status,bid_change,bid_turnover,lu_bid_vol,pct_chg,bid_pct_chg,rt_pct_chg,limit_order,amount,turnover_rate,free_float,lu_limit_order
4014,002975.SZ,博杰股份,20200724,,14:03:27,,,,跌停,英伟达概念、消费电子,-92939653.0,,,,,,,,,7184023.0,317411363.0,10.65,2871410178.0,
4015,300374.SZ,恒通科技,20200724,,13:55:57,,,,跌停,中字头、光伏,-36505980.0,,,,,,,,,18457260.0,123109312.0,7.33,1593975548.0,
4016,300090.SZ,盛运退,20200723,,09:34:45,,,,跌停,,0.0,,,,,,,,,7028493.0,12572677.0,8.47,147972371.0,
4017,600069.SH,退市银鸽,20200723,,09:25:20,,,,跌停,,0.0,,,,,,,,,27606232.0,64614.0,0.02,282121222.0,
4018,300180.SZ,华峰超纤,20200722,,13:04:30,,,,跌停,低空经济、跨境支付,-118824695.0,,,,,,,,,86519448.0,571038723.0,7.98,6845417688.0,
4019,000526.SZ,紫光学大,20200722,,09:34:30,,,,跌停,教育、中报增长,-41688990.0,,,,,,,,,10461060.0,355946039.0,8.05,4376269040.0,
4020,600069.SH,退市银鸽,20200722,,09:25:03,,,,跌停,,0.0,,,,,,,,,35991400.0,54612.0,0.02,316317733.0,
4021,300090.SZ,盛运退,20200722,,09:25:03,,,,跌停,,0.0,,,,,,,,,15297494.0,2339685.0,1.48,158541826.0,
4022,002428.SZ,云南锗业,20200721,,10:53:33,,,,跌停,有色金属、光模块,-225776879.0,,,,,,,,,52992032.0,1035562681.0,12.06,8345999037.0,
4023,000524.SZ,岭南控股,20200721,,10:50:12,,,,跌停,飞行汽车、免税,-56797014.0,,,,,,,,,17665772.0,302020615.0,10.3,2875632961.0,
4024,600784.SH,XD鲁银投,20200721,,10:29:02,,,,跌停,化工、并购重组,-52595638.0,,,,,,,,,21541772.0,231319240.0,9.39,2425559406.0,
4025,600778.SH,友好集团,20200721,,09:53:52,,,,跌停,零售、中报增长,-77842274.0,,,,,,,,,14798091.0,245662602.0,19.6,1237118194.0,
4026,300045.SZ,华力创通,20200721,,09:51:12,,,,跌停,卫星导航、6G,-228223804.0,,,,,,,,,10066308.0,1387417912.0,23.88,5675716486.0,
4027,000889.SZ,中嘉博创,20200721,,09:50:48,,,,跌停,ST板块、通信,-128569754.0,,,,,,,,,9208464.0,639283408.0,22.11,2821335037.0,
4028,300334.SZ,津膜科技,20200721,,09:33:00,,,,跌停,环保、锂电池,-19671821.0,,,,,,,,,56432356.0,88432425.0,5.69,1526553287.0,
4029,300849.SZ,锦盛新材,20200721,,09:32:18,,,,跌停,化工、可降解概念,42337537.0,,,,,,,,,107926792.0,182616893.0,22.32,803500000.0,
4030,600291.SH,西水股份,20200721,,09:25:21,,,,跌停,ST板块,-67367017.0,,,,,,,,,1053476032.0,96894215.0,1.33,7304986566.0,
4031,300156.SZ,神雾退,20200721,,09:25:03,,,,跌停,,0.0,,,,,,,,,6613280.0,7994803.0,7.83,101971753.0,
4032,300090.SZ,盛运退,20200721,,09:25:03,,,,跌停,,0.0,,,,,,,,,19280032.0,1401854.0,0.78,179680736.0,
4033,600069.SH,退市银鸽,20200721,,09:25:01,,,,跌停,,0.0,,,,,,,,,42877976.0,1517.0,0.0,350514245.0,
4034,002655.SZ,共达电声,20200721,,09:25:00,,,,跌停,智能音箱、智能座舱,-29692250.0,,,,,,,,,851477952.0,33018675.0,0.92,3583985940.0,
4035,603069.SH,海汽集团,20200720,,09:54:58,,,,跌停,并购重组、客运,-48180812.0,,,,,,,,,2055421.0,653086343.0,17.21,3735005494.0,
4036,600291.SH,西水股份,20200720,,09:25:03,,,,跌停,ST板块,-84903085.0,,,,,,,,,1106015360.0,116809380.0,1.44,8113864906.0,
4037,300156.SZ,神雾退,20200720,,09:25:03,,,,跌停,,0.0,,,,,,,,,12939979.0,187511.0,0.16,113968430.0,
4038,300090.SZ,盛运退,20200720,,09:25:03,,,,跌停,,0.0,,,,,,,,,24628428.0,198075.0,0.1,200819646.0,
4039,600069.SH,退市银鸽,20200720,,09:25:01,,,,跌停,,0.0,,,,,,,,,45456408.0,2565.0,0.0,384710757.0,
4040,002655.SZ,共达电声,20200720,,09:25:00,,,,跌停,智能音箱、智能座舱,-57145950.0,,,,,,,,,991436800.0,64597500.0,1.62,3980512044.0,
4041,600069.SH,退市银鸽,20200717,,09:25:01,,,,跌停,,0.0,,,,,,,,,55759364.0,1000.0,0.0,427456397.0,
4042,002581.SZ,未名医药,20200717,,09:25:00,,,,跌停,医药、股权转让,-43839752.0,,,,,,,,,467897984.0,143454714.0,2.43,5905044098.0,
4043,000551.SZ,创元科技,20200717,,14:48:42,,,,跌停,机器人概念、病毒防治,-42400789.0,,,,,,,,,4159236.0,229830979.0,10.04,2183300882.0,
4044,300261.SZ,雅本化学,20200717,,14:46:09,,,,跌停,NMN、新冠药概念,-140421357.0,,,,,,,,,15941662.0,865439620.0,21.29,3869940548.0,
4045,300086.SZ,康芝药业,20200717,,14:45:36,,,,跌停,多胎概念、平台经济,-41894339.0,,,,,,,,,1582070.0,174226492.0,11.17,1477024776.0,
4046,600827.SH,百联股份,20200717,,14:32:46,,,,跌停,免税、华为概念,-204184024.0,,,,,,,,,977057.0,1913733871.0,13.72,13518091474.0,
4047,000566.SZ,海南海药,20200717,,14:24:42,,,,跌停,病毒防治、股权转让,-95407451.0,,,,,,,,,19564694.0,1008900847.0,14.23,6829538052.0,
4048,300485.SZ,赛升药业,20200717,,13:28:09,,,,跌停,病毒防治、创投,-63288594.0,,,,,,,,,19458150.0,464873674.0,14.22,3195305915.0,
4049,002425.SZ,凯撒文化,20200717,,11:21:12,,,,跌停,游戏、网红经济,-216547360.0,,,,,,,,,722371.0,2541898755.0,30.74,8070533106.0,
4050,300183.SZ,东软载波,20200717,,11:11:09,,,,跌停,智能电网、MCU,-146781692.0,,,,,,,,,17972056.0,981054390.0,20.36,4522720105.0,
4051,600618.SH,氯碱化工,20200717,,10:06:55,,,,跌停,化工、一季报增长,-89357017.0,,,,,,,,,23589196.0,404727566.0,21.1,1873278002.0,
4052,002169.SZ,智光电气,20200717,,09:57:27,,,,跌停,芯片、大基金二期,-147387401.0,,,,,,,,,24725096.0,747347617.0,12.49,5917178614.0,
4053,000987.SZ,越秀金控,20200717,,09:35:30,,,,跌停,参股券商、粤港澳,-287543104.0,,,,,,,,,79781288.0,2258430072.0,17.57,12618915471.0,
4054,603093.SH,南华期货,20200717,,09:35:14,,,,跌停,期货概念、一季报增长,-94205651.0,,,,,,,,,65667308.0,419965819.0,23.04,1804600000.0,
4055,600918.SH,中泰证券,20200717,,09:34:59,,,,跌停,证券、控参股基金,-482938085.0,,,,,,,,,130121584.0,3232575691.0,25.9,12209032332.0,
4056,002881.SZ,美格智能,20200717,,09:34:54,,,,跌停,算力、智能座舱,-57020303.0,,,,,,,,,12002858.0,243131819.0,5.73,4217945140.0,
4057,600676.SH,交运股份,20200717,,09:34:50,,,,跌停,汽车类、并购重组,-44024013.0,,,,,,,,,18252812.0,256455368.0,8.05,3146160039.0,
4058,601599.SH,鹿港文化,20200717,,09:34:05,,,,跌停,文生视频、文化传媒,-32475497.0,,,,,,,,,9123339.0,197411340.0,9.31,2087529344.0,
4059,603030.SH,全筑股份,20200717,,09:33:56,,,,跌停,ST板块、人工智能,-20343722.0,,,,,,,,,11622405.0,202008667.0,7.67,2622084661.0,
4060,603488.SH,展鹏科技,20200717,,09:33:32,,,,跌停,军工、并购重组,-74102191.0,,,,,,,,,6256296.0,414485798.0,14.94,2715511092.0,
4061,300561.SZ,汇金科技,20200717,,09:32:45,,,,跌停,金融科技、数字经济,-60795487.0,,,,,,,,,164983440.0,364977762.0,17.7,2024689311.0,
4062,000540.SZ,中天金融,20200717,,09:32:42,,,,跌停,互联网金融、ST板块,-340388877.0,,,,,,,,,108693280.0,1954090018.0,12.5,15480130682.0,
4063,601788.SH,光大证券,20200717,,09:31:50,,,,跌停,证券、控参股基金,-1063135076.0,,,,,,,,,552590976.0,6573772423.0,14.71,43881696432.0,
4064,600291.SH,西水股份,20200717,,09:31:47,,,,跌停,ST板块,-205797171.0,,,,,,,,,395702080.0,552040963.0,6.08,9016798869.0,
4065,601099.SH,太平洋,20200717,,09:31:44,,,,跌停,证券、年报增长,-2029278151.0,,,,,,,,,228694480.0,4781525504.0,18.8,25139244816.0,
4066,603069.SH,海汽集团,20200717,,09:30:56,,,,跌停,并购重组、客运,-124538517.0,,,,,,,,,71338120.0,867368057.0,20.66,4149340826.0,
4067,600577.SH,精达股份,20200717,,09:30:50,,,,跌停,高速连接、扁线,-158471121.0,,,,,,,,,16679418.0,1172433273.0,22.48,5064556758.0,
4068,603087.SH,甘李药业,20200717,,09:25:03,,,,跌停,减肥药、医疗器械,-68940827.0,,,,,,,,,2406969856.0,190006460.0,2.04,9318360000.0,
4069,600198.SH,大唐电信,20200717,,09:25:03,,,,跌停,芯片、通信,-125847311.0,,,,,,,,,74850424.0,1078242505.0,12.09,8876450821.0,
4070,300845.SZ,捷安高科,20200717,,09:25:03,,,,跌停,军工、送转填权,14346220.0,,,,,,,,,235290304.0,152419416.0,12.22,1244089200.0,
4071,300156.SZ,神雾退,20200717,,09:25:03,,,,跌停,,0.0,,,,,,,,,17088352.0,42966.0,0.03,125965107.0,
4072,300090.SZ,盛运退,20200717,,09:25:03,,,,跌停,,0.0,,,,,,,,,32373236.0,31479.0,0.01,221958557.0,
4073,600809.SH,山西汾酒,20200716,,14:56:11,,,,跌停,白酒、一季报增长,-198803008.0,,,,,,,,,29493566.0,1673689010.0,3.91,40680219769.0,
4074,000963.SZ,华东医药,20200716,,14:56:03,,,,跌停,创新药、减肥药,-327072300.0,,,,,,,,,15469561.0,2170608695.0,10.45,19895353877.0,
4075,300763.SZ,锦浪科技,20200716,,14:56:00,,,,跌停,业绩增长、PCS设备,-26138553.0,,,,,,,,,5753142.0,260693146.0,8.01,3071082096.0,
4076,603208.SH,江山欧派,20200716,,14:55:37,,,,跌停,装修家具、病毒防治,-13214917.0,,,,,,,,,1900177.0,219568496.0,4.73,4395077919.0,
4077,002079.SZ,苏州固锝,20200716,,14:54:48,,,,跌停,光伏银浆、光伏,-99434355.0,,,,,,,,,387023.0,599747072.0,9.8,5780292586.0,
4078,002185.SZ,华天科技,20200716,,14:22:45,,,,跌停,三季报增长、华为概念,-718184632.0,,,,,,,,,64380916.0,6658408051.0,19.32,33057292266.0,
4079,600511.SH,国药股份,20200716,,14:54:40,,,,跌停,病毒防治、医药,-205906167.0,,,,,,,,,4792563.0,1755388186.0,8.57,19744499824.0,
4080,300820.SZ,英杰电气,20200716,,14:22:33,,,,跌停,半导体设备、化工,-32385635.0,,,,,,,,,4660564.0,274159900.0,18.34,1434391200.0,
4081,300481.SZ,濮阳惠成,20200716,,14:53:33,,,,跌停,面板、OLED,-5082820.0,,,,,,,,,3247978.0,344432022.0,11.61,2853016710.0,
4082,002205.SZ,国统股份,20200716,,14:22:21,,,,跌停,基础建设、风电,-13600952.0,,,,,,,,,3793853.0,191876011.0,13.18,1413093810.0,
4083,603466.SH,风语筑,20200716,,14:53:12,,,,跌停,VR/AR/MR、AIGC,-8661732.0,,,,,,,,,2371999.0,274030738.0,15.74,1664320372.0,
4084,300661.SZ,圣邦股份,20200716,,14:22:00,,,,跌停,模拟芯片、消费电子,-102327908.0,,,,,,,,,8514432.0,1083560223.0,2.97,34673880672.0,
4085,002262.SZ,恩华药业,20200716,,14:52:09,,,,跌停,医药、仿制药,-76583249.0,,,,,,,,,13485585.0,589806836.0,6.51,8641007066.0,
4086,300463.SZ,迈克生物,20200716,,14:22:00,,,,跌停,新冠检测、三季报增长,-74618228.0,,,,,,,,,3633826.0,694065554.0,3.9,17119643865.0,
4087,603719.SH,良品铺子,20200716,,14:52:02,,,,跌停,食品饮料、武汉,-42401182.0,,,,,,,,,59685.0,487374566.0,14.82,3137320000.0,
4088,600918.SH,中泰证券,20200716,,14:21:46,,,,跌停,证券、股权转让,-1040539915.0,,,,,,,,,247265888.0,4419204019.0,31.15,13567914355.0,
4089,300016.SZ,北陆药业,20200716,,14:49:51,,,,跌停,医药、创新药,-68839835.0,,,,,,,,,966875.0,403186694.0,10.5,3658055845.0,
4090,002594.SZ,比亚迪,20200716,,14:20:57,,,,跌停,动力电池、汽车整车,-749979262.0,,,,,,,,,42066072.0,4984540817.0,7.09,67269561426.0,
4091,000526.SZ,紫光学大,20200716,,14:49:12,,,,跌停,教育、人工智能,15842056.0,,,,,,,,,7130115.0,481968788.0,11.11,4171933881.0,
4092,300236.SZ,上海新阳,20200716,,14:20:54,,,,跌停,光刻胶、消费电子,-214654554.0,,,,,,,,,48231648.0,1829986792.0,15.67,11153534745.0,
4093,600641.SH,万业企业,20200716,,14:49:11,,,,跌停,半导体设备、地产链,-129563073.0,,,,,,,,,8864872.0,947511945.0,10.12,8924089017.0,
4094,300294.SZ,博雅生物,20200716,,14:20:45,,,,跌停,医药、病毒防治,-89642449.0,,,,,,,,,16205461.0,979327720.0,7.33,12754829845.0,
4095,000592.SZ,平潭发展,20200716,,14:48:21,,,,跌停,福建、免税,-27862055.0,,,,,,,,,401700.0,889714208.0,16.38,5223177364.0,
4096,600318.SH,新力金融,20200716,,14:20:07,,,,跌停,金融概念、互联网金融,-139569587.0,,,,,,,,,19084718.0,638587056.0,17.55,3485685512.0,
4097,000978.SZ,桂林旅游,20200716,,14:47:51,,,,跌停,腾讯概念、年报增长,-25744726.0,,,,,,,,,266600.0,168874427.0,13.83,1193545001.0,
4098,603005.SH,晶方科技,20200716,,14:19:11,,,,跌停,先进封装、并购重组,-227907474.0,,,,,,,,,40851128.0,2134761473.0,13.73,14950321463.0,
4099,300030.SZ,阳普医疗,20200716,,14:46:54,,,,跌停,病毒防治、流感,-23502612.0,,,,,,,,,5088663.0,375577263.0,14.61,2466026698.0,
4100,300207.SZ,欣旺达,20200716,,14:19:09,,,,跌停,苹果概念、动力电池,-106995444.0,,,,,,,,,19121968.0,1610701919.0,7.51,20440546736.0,
4101,002979.SZ,雷赛智能,20200716,,14:46:54,,,,跌停,机器人概念、工业机器人,-38781802.0,,,,,,,,,1659438.0,349413767.0,18.89,1750320000.0,
4102,600867.SH,通化东宝,20200716,,14:18:29,,,,跌停,医药、健康中国,-289879895.0,,,,,,,,,12394200.0,1544847749.0,7.39,20005384632.0,
4103,159918.SZ,中创400,20200716,,14:46:30,,,,跌停,,0.0,,,,,,,,,2000.0,220648.0,0.0,0.0,
4104,000510.SZ,新金路,20200716,,14:18:24,,,,跌停,资产管理、化工,-74857451.0,,,,,,,,,3911525.0,343258810.0,14.36,2330226538.0,
4105,000546.SZ,金圆股份,20200716,,14:46:21,,,,跌停,锂矿、金属铟,-30245286.0,,,,,,,,,5108473.0,356750377.0,8.52,4000316131.0,
4106,000613.SZ,大东海A,20200716,,14:18:21,,,,跌停,ST摘帽、一季报增长,-24838566.0,,,,,,,,,3626941.0,227254072.0,14.38,1545501459.0,
4107,603040.SH,新坐标,20200716,,14:46:11,,,,跌停,汽车零部件、环保,-1519910.0,,,,,,,,,446760.0,106116716.0,8.01,1270520117.0,
4108,603893.SH,瑞芯微,20200716,,14:18:08,,,,跌停,芯片、数字芯片,-97214141.0,,,,,,,,,35283740.0,569428875.0,13.97,3880380000.0,
4109,300309.SZ,吉艾科技,20200716,,14:45:42,,,,跌停,CPO/MPO、光芯片,-27429534.0,,,,,,,,,1795613.0,200394958.0,11.25,1706921785.0,
4110,600527.SH,江南高纤,20200716,,14:17:49,,,,跌停,化工、多胎概念,-25244881.0,,,,,,,,,23827616.0,565358134.0,13.94,3921894138.0,
4111,002956.SZ,西麦食品,20200716,,14:45:30,,,,跌停,食品饮料、一季报增长,-37985141.0,,,,,,,,,626400.0,238452941.0,6.54,3491294000.0,
4112,300624.SZ,万兴科技,20200716,,14:17:42,,,,跌停,文生视频、华为概念,-92464290.0,,,,,,,,,55930680.0,735771358.0,14.83,4592345463.0,
4113,002400.SZ,省广集团,20200716,,14:40:45,,,,跌停,文化传媒、抖音概念,-112967895.0,,,,,,,,,22030444.0,2626962277.0,20.61,12248527903.0,
4114,603690.SH,至纯科技,20200716,,14:17:07,,,,跌停,半导体设备、大基金二期,-82256181.0,,,,,,,,,19618312.0,641180535.0,10.43,5948762172.0,
4115,000858.SZ,五粮液,20200716,,14:39:39,,,,跌停,白酒、四川省,-2658677356.0,,,,,,,,,139532736.0,14817949981.0,5.22,272693430700.0,
4116,300666.SZ,江丰电子,20200716,,14:17:06,,,,跌停,芯片、半导体设备,-159736626.0,,,,,,,,,27642556.0,1065324425.0,13.25,7797159629.0,
4117,300658.SZ,延江股份,20200716,,14:39:06,,,,跌停,病毒防治、多胎概念,-42183394.0,,,,,,,,,2018132.0,256222189.0,14.08,1743984000.0,
4118,600804.SH,鹏博士,20200716,,14:37:16,,,,跌停,ST板块、数字经济,-151319057.0,,,,,,,,,9341852.0,894092664.0,6.9,12343377381.0,
4119,603200.SH,上海洗霸,20200716,,14:16:54,,,,跌停,固态电池、病毒防治,-22699351.0,,,,,,,,,16950708.0,304388813.0,6.33,4644993285.0,
4120,300548.SZ,博创科技,20200716,,14:38:24,,,,跌停,CPO/MPO、芯片,-49626314.0,,,,,,,,,8215348.0,375464159.0,7.72,4640847786.0,
4121,300782.SZ,卓胜微,20200716,,14:37:06,,,,跌停,模拟芯片、华为概念,-314967376.0,,,,,,,,,38742152.0,2692467122.0,5.31,48270232109.0,
4122,603027.SH,千禾味业,20200716,,14:16:49,,,,跌停,食品饮料、西部大开发,-92727859.0,,,,,,,,,3758243.0,722963474.0,7.83,8752606921.0,
4123,002915.SZ,中欣氟材,20200716,,14:38:06,,,,跌停,PEEK、新材料概念,-18922891.0,,,,,,,,,6348172.0,243871790.0,23.37,1016983238.0,
4124,002890.SZ,弘宇股份,20200716,,14:37:03,,,,跌停,农机、股权转让,-2071060.0,,,,,,,,,28944.0,76834060.0,6.44,1152858152.0,
4125,603919.SH,金徽酒,20200716,,14:16:22,,,,跌停,白酒、股权转让,-38854854.0,,,,,,,,,12812266.0,314247109.0,10.94,2770978382.0,
4126,600532.SH,宏达矿业,20200716,,14:37:58,,,,跌停,黄金、股权转让,-26120835.0,,,,,,,,,4072166.0,197061035.0,5.47,3436318924.0,
4127,300085.SZ,银之杰,20200716,,14:37:00,,,,跌停,金融科技、互联网金融,-196330401.0,,,,,,,,,23248792.0,1634713131.0,20.13,7739120423.0,
4128,600559.SH,老白干酒,20200716,,14:16:02,,,,跌停,白酒、股权转让,-255922147.0,,,,,,,,,32716354.0,1138672952.0,13.29,8290782965.0,
4129,600645.SH,中源协和,20200716,,14:37:57,,,,跌停,再生医学、辅助生殖,-129286242.0,,,,,,,,,12837413.0,698008435.0,8.0,8164421926.0,
4130,600199.SH,金种子酒,20200716,,14:36:59,,,,跌停,白酒、股权转让,-50835021.0,,,,,,,,,1823176.0,290106286.0,9.7,2877936742.0,
4131,300726.SZ,宏达电子,20200716,,14:13:12,,,,跌停,军工、华为概念,-78436728.0,,,,,,,,,15270962.0,522902649.0,13.59,3687151688.0,
4132,000564.SZ,供销大集,20200716,,14:37:21,,,,跌停,ST摘帽、陕西省,-78969071.0,,,,,,,,,436545.0,944641700.0,13.63,6650502345.0,
4133,000596.SZ,古井贡酒,20200716,,14:36:48,,,,跌停,白酒、金融概念,-46579075.0,,,,,,,,,2936714.0,922719379.0,4.09,21720822864.0,
4134,300640.SZ,德艺文创,20200716,,14:12:18,,,,跌停,元宇宙、贬值受益,-18256373.0,,,,,,,,,1150160.0,85065827.0,8.65,936526140.0,
4135,600695.SH,绿庭投资,20200716,,14:36:24,,,,跌停,电子商务、零售,-68373914.0,,,,,,,,,2365184.0,397633005.0,20.71,1849965201.0,
4136,600638.SH,新黄浦,20200716,,14:11:24,,,,跌停,期货概念、金融概念,-10065389.0,,,,,,,,,4902359.0,112865549.0,4.11,2609118291.0,
4137,300815.SZ,玉禾田,20200716,,14:36:09,,,,跌停,病毒防治、机器人概念,-33894866.0,,,,,,,,,4517856.0,466230987.0,9.4,4652316000.0,
4138,300064.SZ,豫金刚石,20200716,,14:11:24,,,,跌停,培育钻石、ST摘帽,-21719259.0,,,,,,,,,6089875.0,105557835.0,12.29,837391203.0,
4139,002982.SZ,湘佳股份,20200716,,14:36:09,,,,跌停,鸡肉、农业,-33872256.0,,,,,,,,,4757067.0,304503037.0,11.02,2650398300.0,
4140,000799.SZ,酒鬼酒,20200716,,14:10:42,,,,跌停,白酒、国有企业,-423332548.0,,,,,,,,,78373248.0,2201235611.0,13.29,16041619141.0,
4141,603890.SH,春秋电子,20200716,,14:36:08,,,,跌停,AI PC、华为概念,-38805427.0,,,,,,,,,295665.0,268323802.0,9.57,2656203701.0,
4142,000567.SZ,海德股份,20200716,,14:10:24,,,,跌停,资产管理、金融概念,-59509928.0,,,,,,,,,10609926.0,367805074.0,15.14,2318094339.0,
4143,300639.SZ,凯普生物,20200716,,14:36:03,,,,跌停,新冠检测、多胎概念,-16073258.0,,,,,,,,,13222260.0,236549026.0,2.05,11045055107.0,
4144,600771.SH,广誉远,20200716,,14:10:05,,,,跌停,白酒、股权转让,-37127545.0,,,,,,,,,7104476.0,689069015.0,11.69,5634018713.0,
4145,300109.SZ,新开源,20200716,,14:36:00,,,,跌停,医药、病毒防治,768873.0,,,,,,,,,6905171.0,186040145.0,6.84,2637666778.0,
4146,002423.SZ,中粮资本,20200716,,14:09:54,,,,跌停,资产管理、金融概念,-43587583.0,,,,,,,,,12010950.0,277589178.0,15.74,1680956493.0,
4147,002990.SZ,盛视科技,20200716,,14:35:33,,,,跌停,信创、机器人概念,-44498293.0,,,,,,,,,4549596.0,499919856.0,16.78,2841978000.0,
4148,300729.SZ,乐歌股份,20200716,,14:09:33,,,,跌停,跨境电商、人工智能,-21464094.0,,,,,,,,,19500540.0,142026247.0,11.49,1172770296.0,
4149,300464.SZ,星徽精密,20200716,,14:35:09,,,,跌停,跨境电商、平台经济,-25704925.0,,,,,,,,,32124464.0,486252459.0,17.82,2591598835.0,
4150,300480.SZ,光力科技,20200716,,14:09:21,,,,跌停,芯片、华为概念,-35360278.0,,,,,,,,,24384954.0,221588851.0,12.64,1682324282.0,
4151,002846.SZ,英联股份,20200716,,14:34:33,,,,跌停,复合集流体、食品饮料,-37633619.0,,,,,,,,,7183795.0,241028419.0,21.2,1091522842.0,
4152,002751.SZ,易尚展示,20200716,,14:08:36,,,,跌停,中药、大麻,-51440411.0,,,,,,,,,11892750.0,373829969.0,14.94,2451775878.0,
4153,002371.SZ,北方华创,20200716,,14:34:03,,,,跌停,半导体设备、芯片,-236680089.0,,,,,,,,,2209680.0,2728879380.0,7.17,36230640581.0,
4154,603317.SH,天味食品,20200716,,14:08:34,,,,跌停,食品饮料、三季报增长,-48218209.0,,,,,,,,,3841602.0,373265416.0,5.14,6936897150.0,
4155,002156.SZ,通富微电,20200716,,14:33:48,,,,跌停,HBM、AMD概念,-367520410.0,,,,,,,,,34953796.0,2299429998.0,14.35,15290881446.0,
4156,600834.SH,申通地铁,20200716,,14:07:52,,,,跌停,无人驾驶、智能驾驶,-60855540.0,,,,,,,,,31840572.0,403067813.0,15.71,2502740143.0,
4157,600706.SH,曲江文旅,20200716,,14:33:31,,,,跌停,旅游、数字经济,532962.0,,,,,,,,,819413.0,111706353.0,14.27,766160122.0,
4158,603229.SH,奥翔药业,20200716,,14:07:44,,,,跌停,医药、业绩增长,-20510606.0,,,,,,,,,18636892.0,266431467.0,2.4,10785600000.0,
4159,159962.SZ,四川国改,20200716,,14:33:30,,,,跌停,,0.0,,,,,,,,,1094.0,128919.0,0.0,0.0,
4160,002524.SZ,光正集团,20200716,,14:00:00,,,,跌停,民营医院、医美,-52180882.0,,,,,,,,,23235790.0,503771560.0,11.75,4098622620.0,
4161,603988.SH,中电电机,20200716,,14:33:25,,,,跌停,股权转让、并购重组,-33104968.0,,,,,,,,,4406696.0,167022107.0,13.81,1148190502.0,
4162,300195.SZ,长荣股份,20200716,,13:59:54,,,,跌停,人工智能、芯片,-54335657.0,,,,,,,,,4991250.0,277608715.0,13.35,1945618129.0,
4163,603986.SH,兆易创新,20200716,,14:33:19,,,,跌停,存储、汽车类,-533941471.0,,,,,,,,,74285584.0,5109736302.0,7.02,69967148640.0,
4164,000568.SZ,泸州老窖,20200716,,13:59:42,,,,跌停,白酒、金融概念,-557696609.0,,,,,,,,,131812688.0,3701452156.0,4.35,82065060472.0,
4165,002208.SZ,合肥城建,20200716,,14:33:03,,,,跌停,并购重组、蚂蚁金服概念,-75078183.0,,,,,,,,,12437741.0,547211904.0,20.67,2552265014.0,
4166,300785.SZ,值得买,20200716,,13:59:09,,,,跌停,AIGC、智谱AI,-25267780.0,,,,,,,,,5337543.0,350809625.0,11.26,2944040186.0,
4167,601878.SH,浙商证券,20200716,,14:32:36,,,,跌停,证券、控参股基金,-669867515.0,,,,,,,,,97426624.0,4455572848.0,7.31,56966909031.0,
4168,603589.SH,口子窖,20200716,,13:59:01,,,,跌停,白酒、平台经济,-250032165.0,,,,,,,,,21880606.0,1070651248.0,5.21,19951556100.0,
4169,002253.SZ,川大智胜,20200716,,14:32:24,,,,跌停,西部大开发、元宇宙,-17621624.0,,,,,,,,,13449589.0,267289087.0,10.16,2570084563.0,
4170,002294.SZ,信立泰,20200716,,13:58:54,,,,跌停,减肥药、降压药,-221233550.0,,,,,,,,,12158284.0,980361123.0,7.86,11923482487.0,
4171,300346.SZ,南大光电,20200716,,14:32:03,,,,跌停,芯片、光刻胶,-242812983.0,,,,,,,,,27195300.0,1480519882.0,13.92,10091567402.0,
4172,002049.SZ,紫光国微,20200716,,13:56:27,,,,跌停,芯片、存储,-634604210.0,,,,,,,,,264746464.0,4943357194.0,10.88,44022408146.0,
4173,600540.SH,新赛股份,20200716,,14:31:34,,,,跌停,新疆、棉花,-58797801.0,,,,,,,,,6047227.0,317354227.0,18.77,1623576476.0,
4174,300591.SZ,万里马,20200716,,13:34:30,,,,跌停,零售、C2M,-9331107.0,,,,,,,,,4022767.0,177084428.0,15.84,1075613905.0,
4175,300223.SZ,北京君正,20200716,,14:30:30,,,,跌停,芯片、数字芯片,-139014296.0,,,,,,,,,4382290.0,1276556403.0,11.6,10772361501.0,
4176,603665.SH,康隆达,20200716,,13:34:11,,,,跌停,锂电池、并购重组,-15052087.0,,,,,,,,,8138284.0,128753854.0,13.78,893539344.0,
4177,601028.SH,玉龙股份,20200716,,14:28:35,,,,跌停,黄金、石墨化,-32882961.0,,,,,,,,,13073415.0,146261922.0,3.26,4199474534.0,
4178,600976.SH,健民集团,20200716,,13:31:39,,,,跌停,中药、武汉,-16379693.0,,,,,,,,,20278836.0,105681167.0,4.08,2520164810.0,
4179,300280.SZ,紫天科技,20200716,,14:25:12,,,,跌停,超跌、网红经济,-84668450.0,,,,,,,,,4820572.0,414778241.0,6.66,5905479515.0,
4180,600584.SH,长电科技,20200716,,13:31:14,,,,跌停,芯片、芯片封测,-470362582.0,,,,,,,,,470510144.0,5987334571.0,11.59,50112707291.0,
4181,002304.SZ,洋河股份,20200716,,14:23:36,,,,跌停,白酒、国有企业,-328449259.0,,,,,,,,,49291884.0,2489000055.0,4.52,53086186059.0,
4182,002662.SZ,京威股份,20200716,,13:30:45,,,,跌停,氢能源、汽车类,-86376893.0,,,,,,,,,46350472.0,398765987.0,17.4,2207754387.0,
4183,300093.SZ,金刚玻璃,20200716,,13:27:45,,,,跌停,光伏玻璃、光伏组件,-24321446.0,,,,,,,,,1614288.0,130950592.0,6.99,1802402373.0,
