trade_date,open,high,low,close,volume,openinterest
2022-01-11,1931.77,1963.11,1918.34,1948.56,1581999.4,0
2022-01-12,1948.56,1953.04,1891.48,1902.67,1502163.55,0
2022-01-13,1892.6,1929.54,1882.53,1900.44,909422.65,0
2022-01-14,1902.67,1904.91,1824.33,1827.69,2103094.91,0
2022-01-17,1829.92,1844.47,1804.18,1815.37,1143689.43,0
2022-01-18,1818.73,1851.19,1808.66,1848.95,1152974.31,0
2022-01-19,1851.19,1867.98,1831.04,1846.71,988391.85,0
2022-01-20,1843.36,1954.16,1837.76,1939.61,3031193.77,0
2022-01-21,1953.04,1965.35,1926.18,1941.85,1481682.95,0
2022-01-24,1940.73,1945.2,1900.44,1925.06,874770.87,0
2022-01-25,1911.63,1911.63,1881.41,1885.89,1093283.97,0
2022-01-26,1897.08,1913.87,1851.19,1863.5,984975.22,0
2022-01-27,1846.71,1851.19,1818.73,1824.33,1024643.11,0
2022-01-28,1834.4,1841.12,1770.61,1771.73,1675563.67,0
2022-02-07,1792.99,1836.64,1778.44,1834.4,1515476.3,0
2022-02-08,1824.33,1899.32,1819.85,1883.65,1754695.28,0
2022-02-09,1893.72,1902.67,1870.22,1887.0,1051161.66,0
2022-02-10,1876.93,1906.03,1865.74,1901.55,784557.35,0
2022-02-11,1906.03,1940.73,1906.03,1913.87,1078139.14,0
2022-02-14,1913.87,1919.46,1847.83,1855.67,1150658.51,0
2022-02-15,1846.71,1865.74,1801.94,1822.09,1208264.37,0
2022-02-16,1829.92,1850.07,1814.26,1836.64,782399.59,0
2022-02-17,1834.4,1852.31,1826.57,1837.76,794501.84,0
2022-02-18,1826.57,1876.93,1825.45,1876.93,802499.4,0
2022-02-21,1864.62,1865.74,1826.57,1847.83,800994.55,0
2022-02-22,1825.45,1840.0,1808.66,1816.49,894956.73,0
2022-02-23,1824.33,1825.45,1795.23,1812.02,886742.44,0
2022-02-24,1805.3,1807.54,1768.37,1780.68,1324086.85,0
2022-02-25,1789.63,1799.71,1776.2,1779.56,726397.07,0
2022-02-28,1779.56,1781.8,1748.22,1762.77,723990.45,0
2022-03-01,1767.25,1785.16,1748.22,1781.8,935040.34,0
2022-03-02,1767.25,1776.2,1752.7,1754.94,760760.86,0
