ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
688161.SH,20220823,20220823,20220630,1,1,2,400000000.0,2350221326.54,1772615684.24,200000000.0,,2628746774.52,,16268357.8,474794159.08,2042732.13,25989296.42,,,581319029.82,,,,,,,,,1126298560.59,4974995672.74,,,,,,,,401920204.23,,,,,,99908053.68,,,98525110.78,67652327.27,,93430994.64,778048580.07,,,,,,,,,,,,,,,,,5753044252.81,,,,,,,47565006.47,412748419.87,,,,89420827.59,116120645.32,,,182742107.04,,,,,,,,5307809.95,7349272.34,903402337.37,,,,69276547.29,11329075.52,34893801.05,,126663036.66,,,,,,,,,,,,,,,,,1030065374.03,,,,,141868.0,4722837010.78,4722978878.78,5753044252.81,,,,,,,,,,,,,,42148248.79,491062516.88,460313426.34,2042732.13,401920204.23,,182742107.04,,,,0
688179.SH,20220823,20220823,20220630,1,1,2,141306760.0,504673081.03,188686621.8,39297004.22,561141.55,652608057.99,51200180.83,,44590731.59,1903223.76,24418300.44,,,273831781.13,,,,,,,,,18794732.52,1067347008.26,,,,32191220.27,,,,182396323.07,7121717.37,,,,,21201352.88,,,5065061.66,2234268.53,,38671687.19,301285873.47,,,,,,,,,,,,,,,,,1368632881.73,,,,,,,,64962290.41,12882829.26,,,5013480.34,12344174.96,,,1113665.24,,,,,,,,4576271.89,274073.62,105188629.4,317591973.45,,,,9285570.68,3270833.64,,337321563.57,,,,,,,,,,,,,,,,,442510192.97,,,,,,926122688.76,926122688.76,1368632881.73,,,51598080.16,,,,,,,,,,,4021843.68,44590731.59,64962290.41,1903223.76,182396323.07,7121717.37,1113665.24,,,,0
688191.SH,20220823,20220823,20220630,1,1,2,153046047.0,399985140.11,232589176.68,29679127.01,,242093603.99,34200000.0,6669194.31,383564514.27,2028087.58,18347923.41,,,291313450.24,,,,,,,,,12468673.57,1020063444.79,,,,,,,,112926368.81,2169585.16,,,,,4407346.56,,,9676182.75,16956735.88,,,147419542.94,,,,,,,,,,,,,,,,,1167482987.73,,,,,,,68293646.33,144429639.44,,,,5968518.5,5735429.59,0.0,22956907.05,3413413.79,,,,,,,,533712.5,590000.0,334757062.21,,,,,159551.93,15639134.52,,16466579.77,,,,,,,,,,,,,,,,,351223641.98,,,,,959854.95,815299490.8,816259345.75,1167482987.73,,,,,,,,,,,,,26168737.92,82835795.01,390233708.58,212723285.77,2028087.58,112926368.81,2169585.16,26370320.84,,,,0
688202.SH,20220823,20220823,20220630,1,1,2,86916299.0,702441082.18,581951658.18,43458149.5,,286364380.41,30000000.0,3762000.0,349818228.48,3602355.09,67017787.26,,,184174853.15,,,,,,,,,11215810.67,976196604.5,,,10000000.0,,,,,454638533.22,131974444.64,,,,,229186092.19,,,62654754.79,12616109.4,,39599278.81,994965694.19,,,,,,,,,,,,,,,,,1971162298.69,,50000000.0,,,,,,195443069.9,,,,41803054.24,16745040.65,45833.33,2227478.62,23421161.24,,,,,,,,17740385.21,5128436.81,460247176.71,,,,,30067606.28,28801567.1,,96147933.12,,,,,,,,,,,,,,,,,556395109.83,,,,,,1414767188.86,1414767188.86,1971162298.69,,,,,,,,,,,,,40241189.44,107692716.71,353580228.48,195443069.9,3602355.09,454638533.22,131974444.64,25694473.19,,,,0
688206.SH,20220823,20220823,20220630,1,1,2,433804445.0,1663624659.68,19691591.79,5835929.6,,1838786612.69,10000000.0,259708.9,88493390.0,5656254.7,2256730.94,,,21162061.87,,,,,,,,,15072017.74,1981686776.84,,,14405628.94,22556587.53,,,,56722015.89,21392589.19,,,,,124673024.88,,96360020.35,7214347.75,2632531.92,,10000000.0,379374288.85,,,,,,,,,,,,,,,,,2361061065.69,,,,,,,,14332540.31,,,,2303922.68,6603163.32,0.0,8676088.9,903546.71,,,,,,,,9963404.57,9380877.72,147134443.31,,,,,3819811.86,21820000.0,32627145.48,72247614.8,,,,,,,,,,,,,,,,,219382058.11,,,,,20119931.24,2121559076.34,2141679007.58,2361061065.69,,-1397549.73,,,,,,,,,,,,94970899.1,88753098.9,14332540.31,5656254.7,56722015.89,21392589.19,9579635.61,,,,0
688259.SH,20220823,20220823,20220630,1,1,2,80000000.0,1203824628.45,148641837.61,14071657.09,,921966912.33,338190000.0,,60986934.4,11216276.0,249301725.82,,,155431638.29,,,,,,,,,23214192.31,1760307679.15,,,,,,,,12598402.4,,,,,,69556793.66,,,101052688.01,6108197.83,,15568648.45,259580111.82,,,,,,,,,,,,,,,,,2019887790.97,,,,,,,,39406876.11,1890496.92,,,14932952.53,1281535.74,,,714851.1,,,,,,,,1662081.05,34132486.01,571468223.59,,,,,,628899.51,,1881444.23,,,,,,,,,,,,,,,,,573349667.82,,,,,,1446538123.15,1446538123.15,2019887790.97,,,,,,,,,,,,,,477446944.13,60986934.4,39406876.11,11216276.0,12598402.4,,714851.1,,,,0
688262.SH,20220823,20220823,20220630,1,1,2,240000000.0,2416056386.8,136704452.85,12341289.55,,1645122171.17,590000000.0,18186288.34,294131948.89,2675305.22,116622108.19,,,151035615.17,,,,,,,,,345239.94,2827279676.92,,,27712460.31,,,,,7692272.49,5729642.32,,,,,94909121.23,,,33621236.24,16126375.21,,6052000.0,210297727.9,,,,,,,,,,,,,,,,,3037577404.82,,3260680.22,,,,,,47533066.8,,,,120422.28,16512518.05,0.0,60000000.0,876673.96,,,,,,,,1769666.95,6574224.74,214092551.69,,,,,,14046369.6,,18382723.93,,,,,,,,,,,,,,,,,232475275.62,,,,,,2805102129.2,2805102129.2,3037577404.82,,,,,,,,,,,,,,77445298.69,312318237.23,47533066.8,2675305.22,7692272.49,5729642.32,60876673.96,,,,0
688282.SH,20220823,20220823,20220630,1,1,2,88000000.0,1279986044.93,108266314.59,15156360.68,,346694113.04,840077739.71,18862200.0,273122087.45,636915.15,1595338.63,,,65960442.22,,,,,,,,,74415.26,1547023251.46,,,,,,,,6285752.93,197526466.88,,,,,21315570.56,,,,2515926.98,,26614740.7,254866534.91,,,,,,,,,,,,,,,,,1801889786.37,,,,,,,12259322.66,226605904.04,,,,1802097.26,5695215.86,,55000000.0,,,,,,,,,567927.34,8000000.0,310169405.21,,,,,311660.96,,,311660.96,,,,,,,,,,,,,,,,,310481066.17,,,,,,1491408720.2,1491408720.2,1801889786.37,,,,,,,,,,,,,,238938.05,291984287.45,238865226.7,636915.15,6285752.93,197526466.88,55000000.0,,,,0
688283.SH,20220823,20220823,20220630,1,1,2,84000000.0,617543796.54,100454214.05,16993526.76,,542582877.24,100701369.86,8550600.0,108014059.63,1012614.37,1428216.33,,,79586696.06,,,,,,,,,3775137.49,851327768.4,,,,,,,,8751745.21,9361790.59,,,,,8826507.35,,,8703.5,2542091.86,,805817.83,30579708.77,,,,,,,,,,,,,,,,,881907477.17,,,,,,,,35111653.09,,,,6599121.34,8971088.78,,,464145.24,,,,,,,,220729.16,7204887.79,62388046.32,,,,428643.05,99250.45,,,527893.5,,,,,,,,,,,,,,,,,62915939.82,,,,,,818991537.35,818991537.35,881907477.17,,,,,,,,,,,,,5676197.42,3816420.92,116564659.63,35111653.09,1012614.37,8751745.21,9361790.59,464145.24,,,,0
688321.SH,20220823,20220823,20220630,1,1,2,410720500.0,1140696648.51,326145.67,16894715.65,,370289139.21,98363309.59,901898.0,76750056.08,9289599.28,11563290.53,,,20729706.54,,,,,,,,,81765686.03,669652685.26,,,30000000.0,32071724.56,,,,793880473.43,192808241.29,,,,,209845119.79,194582147.09,,3240018.21,23101231.14,,62337010.56,1546128395.18,,,,,,,,,,,,,,,,,2215781080.44,169093333.32,274822481.4,,,,,,1322973.21,98929.36,,,23554880.47,16008651.89,,,101493719.12,,,,,,,,38341613.95,,456089788.95,,,,169014.3,,77172953.08,94113316.7,342217364.16,,,,,,,,,,,,,,,,,798307153.11,154591163.2,,,,,1417473927.33,1417473927.33,2215781080.44,5390.69,3427080.7,,,,,,,,,,,,446539.55,77651954.08,1322973.21,9289599.28,793880473.43,192808241.29,101493719.12,,,,0
688345.SH,20220823,20220823,20220630,1,1,2,100000000.0,739177615.11,321334686.09,39343167.97,,448413653.22,,65261999.44,571910411.09,97547441.92,32161908.77,,,555540207.49,,745068.76,,,,,,,5224375.31,1776805066.0,,,,,,,4556049.85,134360499.43,249155350.82,,,,,65406762.14,,,14079014.54,10219129.69,,104727938.65,708467871.55,,,,,,,,,,,,,,,,,2485272937.55,100000000.0,204122446.06,,,,,264778611.27,357959912.02,,,,26587753.71,8515635.23,112075.0,0.0,11063170.34,,,,,,,,15068647.98,155885685.44,1084148435.21,,,,10732289.4,37303.07,1289722.8,,205194417.45,,,,,,,,,,,,,,,,,1289342852.66,,,,,3848858.64,1192081226.25,1195930084.89,2485272937.55,,-7774242.92,,,,,,,,,,,,40054498.16,637172410.53,622738523.29,97547441.92,134360499.43,249155350.82,11175245.34,,,,0
688501.SH,20220823,20220823,20220630,1,1,2,94670000.0,340524682.13,279559406.21,32497975.52,245569.55,213536914.62,76820000.0,58775970.0,388749427.45,21590047.64,14885088.88,,,366806772.21,,,,,,,,,5322743.89,1235361646.72,,,,,,,,97401203.65,,,,,,32653563.87,,1538461.54,1992739.5,14892680.71,,53360044.29,206259412.25,,,,,,,,,,,,,,,,,1441621058.97,,261883588.89,,,,,106231797.73,198442943.75,,,,8290950.82,4764697.69,,,10128570.62,,,,,,,,11489917.86,36663004.58,665129570.57,,,,6452011.85,,4243479.29,,13794413.94,,,,,,,,,,,,,,,,,678923984.51,,,,,15199441.05,747497633.41,762697074.46,1441621058.97,,,,,,,,,,,,,87844682.03,27234098.63,447525397.45,304674741.48,21590047.64,97401203.65,,10128570.62,,,,0
688556.SH,20220823,20220823,20220630,1,1,2,227923360.0,592362922.05,518849052.58,38392449.68,,312858009.0,15003875.0,636300755.39,857300915.98,6111772.4,115963277.15,,,738474648.09,,,,,,,,,33111304.13,2930846868.54,,,,,,,,606391759.71,141125273.4,34307187.63,,,,42198682.29,,,59434279.55,60434781.76,,51725022.88,1146723824.72,,,,,,,,,,,,,,,,,4077570693.26,,18000000.0,,,,,926092645.8,694171384.7,,,,66857330.47,40779825.15,,,4488677.91,,,,,,,,29435493.63,368311581.17,2512987289.68,,,,12147041.91,1106131.34,61321962.54,,187055619.27,,,,,,,,,,,,,,,,,2700042908.95,,,,,,1377527784.31,1377527784.31,4077570693.26,,,,,,,,,,,,,,364850350.85,1493601671.37,1620264030.5,6111772.4,606391759.71,175432461.03,4488677.91,,,,0
688660.SH,20220823,20220823,20220630,1,1,2,1333333400.0,5116190056.16,992241566.04,108727325.79,73560205.36,2389903099.03,,513405098.13,2461323730.03,101857813.24,540761720.37,,,1913116088.68,,,,,,,,,557309780.39,14936945362.88,,,300430481.67,,,,5050000.0,1873757721.1,359965260.67,,,,,142738969.78,,7293123.0,14375906.14,1105134394.21,,5872602294.63,10653386969.92,,,,,,,,,,,,,,,,,25590332332.8,269426343.56,,,,,,4589248350.16,5216971465.61,,,,148457258.89,55111625.6,0.0,153333341.0,761080825.29,,,,,,,,913395582.76,391635765.98,13784667732.88,748298661.18,,,2629356512.53,,22290988.69,177961141.74,4179335186.29,,,,,,,,,,,,,,,,,17964002919.17,,,,,2901844.18,7623427569.45,7626329413.63,25590332332.8,,-624983.9,,,,,,,,,,,6205165619.25,1555433517.59,2974728828.16,9806219815.77,101857813.24,1873757721.1,359965260.67,914414166.29,,,,0
688686.SH,20220823,20220823,20220630,1,1,2,82475670.0,1721587491.11,788487471.26,41237835.0,,534761955.53,1136107380.76,62346372.01,589137944.64,12262887.15,4188097.12,,,195475937.99,,,,,,,,,3844517.37,2589251288.16,,,,,,,,14245524.39,196802667.19,,,,,65494606.64,,,357357.05,11668622.67,,1962409.8,297865444.9,,,,,,,,,,,,,,,,,2887116733.06,,,,,,,,137673046.8,11394.0,,,30139295.57,40884350.69,,,4984851.44,,,,,,,,3915807.33,8029754.39,247317305.15,,,,,2533385.97,985022.79,,7243626.86,,,,,,,,,,,,,,,,,254560932.01,,,,,,2632555801.05,2632555801.05,2887116733.06,,-1232666.32,,,,,,,,,,,,21678804.93,651484316.65,137673046.8,12262887.15,14245524.39,196802667.19,4984851.44,,,,0
688689.SH,20220823,20220823,20220630,1,1,2,128400000.0,596345301.76,321066056.01,42738853.89,,169883505.62,380917236.11,33153514.86,231332594.22,1135788.0,1371176.95,,,175050593.43,,,,,,,,,4508480.18,1008675706.26,,,6559630.0,,,,,322746231.96,30363908.54,,,,,22541341.51,,637563.66,,9817414.85,,3838612.0,412369083.0,,,,,,,,,,,,,,,,,1421044789.26,,,,,,,106065000.0,173730888.28,,,,15732984.88,3080290.89,,,313989.3,,,,,,,,,92474.54,300567731.77,,,,,19905709.74,5988298.77,,31926845.83,,,,,,,,,,,,,,,,,332494577.6,,,,,,1088550211.66,1088550211.66,1421044789.26,,,,,,,,,,,,,,1552103.88,264486109.08,279795888.28,1135788.0,322746231.96,30363908.54,313989.3,,,,0
688728.SH,20220823,20220823,20220630,1,1,2,2498887173.0,5269113342.0,2812659397.0,,,4982502115.0,,54725311.0,318739935.0,112378349.0,146839379.0,,,3716785482.0,,,,,,,,,377680350.0,9828716310.0,,,,,,,,378820728.0,5011120852.0,,,,,248787050.0,,,5298889.0,58146345.0,,1473676369.0,7526664863.0,,,,,,,,,,,,,,,,,17355381173.0,555157985.0,5987957263.0,,,,,,442073855.0,,,,72484093.0,45986571.0,,,1232515755.0,,,,,,,,460953776.0,6622979.0,8326362641.0,,71492938.0,0.0,,12159163.0,363144185.0,,1003404497.0,,,,,,,,,,,,,,,,,9329767138.0,,,,,,8025614035.0,8025614035.0,17355381173.0,,-56351827.0,,,,,,,,,,,,77768349.0,373465246.0,442073855.0,112378349.0,378820728.0,5011120852.0,1232515755.0,71492938.0,,,0
688786.SH,20220823,20220823,20220630,1,1,2,85440800.0,348280194.99,161261417.49,16949289.51,675045.25,225126425.79,131528979.34,74715288.57,69590791.83,622250.18,2791559.34,,,87874010.42,,,,,,,,,819209.39,593503114.86,,,,895414.67,,,,113432500.7,64016670.9,77212.35,,,,32555826.02,,1869202.96,78924.64,2340066.61,,33014937.55,248718677.09,,,,,,,,,,,,,,,,,842221791.95,52367664.56,8589350.0,,,,,19257931.09,34494961.06,,,,7891915.8,20528840.98,,,3952991.26,,,,,,,,766035.1,61160277.36,159027478.02,,,,,2361831.06,7420587.51,,62370051.28,,,,,,,,,,,,,,,,,221397529.3,,,,,9175768.08,611648494.57,620824262.65,842221791.95,,-958252.67,,,,,,,,,,,,2385175.37,144306080.4,53752892.15,622250.18,113432500.7,64093883.25,3952991.26,,,,0
832171.BJ,20220823,20220823,20220630,1,1,2,100233235.0,72566066.69,167525261.5,25338765.04,,148947257.92,,,171512978.78,4640783.11,14430515.68,,,32686266.11,,,,,,,,,1293830.99,383722512.58,,,,8880645.74,,,,,,,,,,6953161.46,,,1183739.38,4560648.46,,,94248831.1,,,,,,,,,,,,,,,,,477971343.68,,,,,,,1326171.5,51042775.38,165847.94,,,3445323.79,1588112.35,,,3395841.91,,,,,,,,1662819.16,,95303290.2,,,,1720270.1,,6867917.07,,10055456.53,,,,,,,,,,,,,,,,,105358746.73,,,,,6949268.72,365663328.23,372612596.95,477971343.68,,,,,,,,,,,,,10210879.99,32676398.17,171512978.78,52368946.88,4640783.11,69471835.86,,3395841.91,,,,0
833454.BJ,20220823,20220823,20220630,1,1,2,105100000.0,89376652.14,79703685.63,11330622.86,,72658326.25,26239910.99,8168219.33,49179097.27,188730.45,468787.76,,,49506083.75,,,,,,,,,179416.19,214785116.15,,,,,,,,78633996.7,2253214.14,,,,,13401310.32,,,2582462.19,1016908.18,,7142863.0,105030754.53,,,,,,,,,,,,,,,,,319815870.68,,,,,,,9463700.0,16723915.48,,,,718692.62,1129504.26,,,49087.99,,,,,,,,,808204.99,30271896.54,,,,979272.89,1096345.91,1957394.71,,4033013.51,,,,,,,,,,,,,,,,,34304910.05,,,,,,285510960.63,285510960.63,319815870.68,,,,,,,,,,,,,,1378791.2,57347316.6,26187615.48,188730.45,78633996.7,2253214.14,49087.99,,,,1
833533.BJ,20220823,20220823,20220630,1,1,2,55200000.0,90985342.72,76815947.84,13646912.38,,129743996.4,,3379707.63,146655211.09,2392814.44,6662646.13,,,74947608.74,,,,,,,,,3530189.02,368262173.45,,,,,,,1500426.7,113608549.26,6515106.64,,2461.19,,,8069104.86,,,1249565.39,2710469.05,,13028861.29,150770897.85,,,,,,,,,,,,,,,,,519033071.3,4104018.79,170698118.53,,,,,,89291462.73,,,,8098459.86,4316496.45,,,237269.65,,,,,,,,3203896.71,3351884.72,280373626.39,,177603.04,0.0,,,,,5913905.83,,,,,,,,,,,,,,,,,286287532.22,,,,,-3921322.53,236666861.61,232745539.08,519033071.3,,18658.67,,,,,,,400000.0,,,,,1176037.74,150034918.72,89291462.73,2392814.44,113611010.45,6515106.64,237269.65,177603.04,,,0
834021.BJ,20220823,20220823,20220630,1,1,2,314999983.0,139080451.33,211917797.06,27117604.65,,237329647.62,30600000.0,2033140.23,321173125.23,22929654.2,22087703.7,,,207384065.1,,,,,,,,,7376623.17,853063959.25,,,2744182.79,,,,,45616303.85,,,,,,4261062.97,,124038.45,2736201.43,9567350.41,,2279528.0,81788097.49,,,,,,,,,,,,,,,,,934852056.74,,13130760.0,,,,,112514400.0,137767760.16,,,,2979017.71,4850635.81,,,240746.33,,,,,,,,2293105.63,76515.57,280103564.44,,,,,,,,6798368.46,,,,,,,,,,,,,,,,,286901932.9,35041943.04,,,,-10123769.16,658073893.0,647950123.84,934852056.74,,,,,,,,,,,,,,6250623.23,323206265.46,250282160.16,22929654.2,45616303.85,,240746.33,,,,1
835185.BJ,20220823,20220823,20220630,1,1,2,728079225.0,3326699096.11,4178860794.3,242693075.0,921506.78,3405197785.82,6057392.1,132579226.48,4473593499.77,109747436.61,824576160.7,,,4646926914.25,,,,,,,,,562555553.23,14737938826.28,,,638375573.99,128022095.84,,,,4113760555.5,2411870562.32,,,,,808369974.96,,9802036.69,153526379.61,142697867.52,,613905612.45,9668183518.69,,,,,,,,,,,,,,,,,24406122344.97,2659902572.31,2531775526.36,,,,,2273466598.87,4458335809.29,,,,309789458.5,152112874.97,,,183572096.56,,,,,,,,689463933.93,156266521.61,11936855407.51,,,,2696379.11,13046543.34,398217617.6,57597688.48,3537193655.12,,,,,,,,,,,,,,,,,15474049062.63,,,,,456437042.56,8475636239.78,8932073282.34,24406122344.97,,-1617457.41,,,,,,,,,,,,1182072587.42,4606172726.25,6731802408.16,109747436.61,4113760555.5,2411870562.32,183572096.56,,,,1
836826.BJ,20220823,20220823,20220630,1,1,2,88554084.0,49166691.53,62631370.02,18416333.55,,46458411.31,6137677.5,,39343992.56,,46148890.79,,,84145421.34,,,,,,,,,5048861.72,229363464.97,,,,,,,,,,,,,,8812755.36,,,,249969.86,,13485313.31,91948737.7,,,,,,,,,,,,,,,,,321312202.67,,57662026.89,,,,,5411361.0,17412873.21,,,,1787376.34,3880296.91,,,,,,,,,,,355444.9,156267.42,101285789.7,,,,,,630000.0,,996806.8,,,,,,,,,,,,,,,,,102282596.5,,,,,223947.5,218805658.67,219029606.17,321312202.67,,37179.57,,,,,,,,,,,,6231326.57,39343992.56,22824234.21,2080209.75,39837689.35,28801924.43,8388816.46,,,,0
838163.BJ,20220823,20220823,20220630,1,1,2,126000000.0,151182555.72,103939765.04,19604993.22,,104122627.13,12000.0,0.0,56028743.83,409996.67,564138.95,,,102033476.87,,,,,,,,,5008715.21,268179698.66,,,,,,,,117004153.91,,,,,,32698278.5,,,343788.91,657056.97,,18042222.32,198563464.4,,,,,,,,,,,,,,,,,466743163.06,,0.0,,,,,,40027996.09,,,,3945383.92,4190326.29,,,,,,,,,,,,97298.44,53705014.62,,,,,12310834.46,,,12310834.46,,,,,,,,,,,,,,,,,66015849.08,,,,,,400727313.98,400727313.98,466743163.06,,,,,,,,,,,,,,5414192.12,56028743.83,40027996.09,409996.67,117004153.91,29817963.79,29817.76,,,,0
838171.BJ,20220823,20220823,20220630,1,1,2,118930000.0,159806643.92,99073620.37,21407089.7,,104035646.15,,,92969768.06,3709062.83,1211389.39,,,60921085.52,,,,,,,,,1376919.8,264223871.75,,,,,,,,72785991.62,71129808.47,,,,,40051692.31,,,,2117571.99,,6441237.69,192526302.08,,,,,,,,,,,,,,,,,456750173.83,,,,,,,,36519686.16,,,,4033591.94,5362831.89,,,446580.99,,,,,,,,,39322.64,48595319.84,,,,,,8937500.0,,8937500.0,,,,,,,,,,,,,,,,,57532819.84,,,,,,399217353.99,399217353.99,456750173.83,,,,,,,,,,,,,,2193306.22,92969768.06,36519686.16,3709062.83,72785991.62,71129808.47,446580.99,,,,1
839167.BJ,20220823,20220823,20220630,1,1,2,103320000.0,65626880.2,173965277.47,18557044.49,,54916567.33,,110984750.84,397262788.41,4051651.72,1183711.76,,,94751269.19,,,,,,,,,801886.79,814893836.36,,,,,,,,79514178.18,456134.3,,,,,8723752.48,,,2284271.44,4412197.07,,556550.0,95947083.47,,,,,,,,,,,,,,,,,910840919.83,21025200.0,392457123.07,,,,,98928075.74,18864522.45,,,,2039826.24,5736730.7,715281.26,6110552.4,1463181.77,,,,,,,,,,526315293.63,,,,,,2031224.04,,23056424.04,,,,,,,,,,,,,,,,,549371717.67,,,,,,361469202.16,361469202.16,910840919.83,,,,,,,,,,,,,,,508247539.25,117792598.19,4051651.72,79514178.18,456134.3,8289015.43,,,,1
871396.BJ,20220823,20220823,20220630,1,1,2,58590280.0,104781177.87,70954430.1,15179591.05,,116110682.77,171400.0,48830677.42,57143325.23,494450.0,2545635.18,,,67386079.07,,,,,,,,,19673.61,312397281.52,,,,,,,,32903174.88,,,,,,7050812.84,,,182372.27,1319286.6,,483394.94,41939041.53,,,,,,,,,,,,,,,,,354336323.05,,20000000.0,,,,,14272856.75,27562096.52,52008.66,,,5712950.03,6104544.29,,,147167.0,,,,,,,,,14351902.35,90453940.54,,,,,,14376903.49,,14376903.49,,,,,,,,,,,,,,,,,104830844.03,,,,,,249505479.02,249505479.02,354336323.05,,,,,,,,,,,,,,2250414.94,105974002.65,41834953.27,494450.0,32903174.88,,147167.0,,,,1
871553.BJ,20220823,20220823,20220630,1,1,2,143690460.0,57451293.76,115053892.96,10326655.9,,80449139.04,10365455.2,,76053436.29,2698313.77,1703416.62,,,36592875.77,,,,,,,,,170015.66,227987649.49,,,,,,,,145741846.0,24031675.32,,,,,45418054.98,,,1965778.4,1842624.81,,32697859.83,252295247.55,,,,,,,,,,,,,,,,,480282897.04,,49044113.69,,,,,,12406897.24,,,,12547781.67,16799159.12,0.0,4900000.0,2238552.19,,,,,,,,,306036.74,100596669.46,,,,,,3830712.71,,4435293.28,,,,,,,,,,,,,,,,,105031962.74,,,,,48728631.68,326522302.62,375250934.3,480282897.04,,,,,,,,,,,,,,2354128.81,76053436.29,12406897.24,2698313.77,145741846.0,24031675.32,7138552.19,,,,0
871981.BJ,20220823,20220823,20220630,1,1,2,76468000.0,283123861.26,146520216.88,8669551.71,,92101537.53,,22061924.38,97516290.14,,3922918.22,,,113261962.68,,,,,,,,,132298333.21,470175504.69,,,,,,,,,,,,,,16474284.28,,129452.36,,7527262.76,,28210875.38,347436206.15,,,,,,,,,,,,,,,,,817611710.84,,65069020.84,,,,,69111983.77,106116339.32,,,,8415622.38,8962277.4,,,,,,,,,,,,143451.61,260046903.31,,,,,5532970.88,37250206.8,,42783177.68,,,,,,,,,,,,,,,,,302830080.99,,,,,,514781629.85,514781629.85,817611710.84,,,,,,,,,,,,,,1231393.15,119578214.52,175228323.09,665071.39,267778180.71,22596150.66,996814.84,,,,0
872925.BJ,20220823,20220823,20220630,1,1,2,49275000.0,221458179.94,70286406.82,11296451.77,,67658365.54,80178821.92,,23747946.32,3037474.06,5807473.24,,,32885344.78,,,,,,,,,3101644.21,216417070.07,,,7976412.71,41293382.85,,,,8131234.98,85651752.3,,,,,20537823.6,,,79021.47,595657.83,,1818015.85,167101654.19,,,,,,,,,,,,,,,,,383518724.26,,,,,,,,15243601.11,,,,3244787.72,3903575.03,,,1122169.7,,,,,,,,854575.07,127271.19,30581390.58,,1280000.0,,162152.13,26823.29,100000.0,7627500.0,9540367.05,,,,,,,,,,,,,,,,,40121757.63,7627500.0,,,,-1291571.9,344688538.53,343396966.63,383518724.26,,,,,,,,,,,,,,6085410.76,23747946.32,15243601.11,3037474.06,8131234.98,85651752.3,1122169.7,1280000.0,,,1
000004.SZ,20220825,20220825,20220630,1,1,2,156003026.0,1208592383.29,-465695981.9,13414212.11,,131082058.74,,,323034384.48,13117939.03,49517565.87,,,20604174.61,,,,,,,,,8076109.05,545432231.78,,,8638767.83,441590.12,,,,2225847.68,,,,,,32353846.54,1920134.63,430825159.38,,15793263.42,,,495339057.59,,,,,,,,,,,,,,,,,1040771289.37,,,,,,,,40749242.31,6380.89,,,7165441.4,44085527.88,0.0,212157.58,16817157.42,,,,,,,,1166389.51,1407369.71,124460337.26,,0.0,800000.0,312374.69,1522031.25,471532.49,,4052288.19,,,,,,,,,,,,,,,,,128512625.45,,,,,-54975.58,912313639.5,912258663.92,1040771289.37,,,,,,,,,,,,,,12850670.56,323034384.48,40749242.31,13117939.03,2225847.68,,17029315.0,800000.0,,,0
