ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
601068.SH,20190823,20190823,20190630,1,1,2,2959066667.0,849549932.29,4022607262.42,188914615.74,94035084.71,6368275643.82,,437006809.4,14634446328.58,2125565652.61,1285079327.01,1815949.86,,3654258641.85,,311225661.06,,,,,,,864386310.5,42255732112.26,,,506637761.54,405527991.46,,,1513205045.75,2110558817.83,338681907.26,,,,,1005526246.42,2687013.53,,23233788.02,674352105.16,,1095809920.04,7934726896.71,,,,353210.0,,,,,,,,,,,,,50190459008.97,4277000000.0,9223825896.4,,,,,639214566.76,14578368435.74,,,,233342789.91,187122680.77,1042114.79,182131066.68,1812584233.84,,,,,,,,798928942.67,1253189608.16,32038447082.5,,,4302829.1,,29894533.79,45941338.87,,5039382858.43,,,,,,,,,,,,,,,,,37077829940.93,,,,,3067172101.16,10045456966.88,13112629068.04,50190459008.97,670231000.0,231481517.93,1699801886.79,,,,,,,,,,12573318577.57,3128696746.78,15071453137.98,15217583002.5,2127381602.47,2110558817.83,338681907.26,1995757415.31,4302829.1,,,0
600839.SH,20190823,20190823,20190630,1,1,2,4616244222.0,3673320734.56,4621725583.42,86739443.19,19280401.06,16005548111.96,25806197.54,4300411516.86,10564634591.35,492891279.84,1241680925.81,10685259.42,130617015.8,15623242160.55,,,,,,,,,1686422047.66,50178794624.33,,,2652985283.45,281581546.79,,,5641472551.08,7301695400.77,860297732.37,,95678837.63,,,4368241462.65,631425270.57,447758558.0,11980482.39,219516286.11,,81826686.58,22856606219.49,,,,96855517.54,,,,,,,,,,,,,73035400843.82,743196608.19,17206927058.38,,,,,13746423899.78,9535069627.06,2443956659.43,,,443063734.61,181061345.65,101470168.9,236854038.27,3261153255.0,,,,,,,,412707708.98,1060569583.95,48705497168.18,,,12717774.24,370014529.94,54504043.7,652048879.19,849770000.0,2895547009.38,,76240088.17,,,,,,,,,,,,,,,51601044177.56,,,,,8408319552.43,13026037113.83,21434356666.26,73035400843.82,213133795.86,8726729.6,,,,,,,,,,,,,14865046108.21,23281493526.84,634193555.06,7397374238.4,860297732.37,3599477462.17,12717774.24,,,0
601866.SH,20190831,20190831,20190630,1,1,2,11608125000.0,328005486.09,6121777217.75,1417951476.1,889933.3,13668807221.87,,51355590.0,1442824403.82,200829421.85,312726237.65,335809631.49,4703344.21,1483256837.41,,13613944081.42,,,,,,,92500818.82,31223645789.91,,,25032142823.23,104314636.9,,,25798956925.09,55989005412.89,30333393.99,,,,,134835855.29,,,56592126.43,264370889.47,,4994719.72,111525333847.44,,,,,,,,,,,,,,,,,142748979637.35,59850732064.72,11972663500.0,,,,,1068324630.0,2327902656.79,57978739.5,,,194160477.08,190745658.51,472792511.73,380440433.91,548665228.99,,,,59266760.05,,,,28738121855.9,2518269315.07,48622873059.61,6070344063.23,4018280453.4,,,338134846.56,12259499.91,12700083.33,70565007643.72,,,,,,,,,,,,,,,,,119187880703.33,233428071.84,,,,,23561098934.02,23561098934.02,142748979637.35,,-2682222107.38,7000000000.0,,,,,,,,,,,93541292.08,1494179993.82,3396227286.79,541342397.55,55989005412.89,30333393.99,1401898174.63,4018280453.4,,,0
600585.SH,20190823,20190823,20190630,1,1,2,5299302579.0,10590357913.0,100348845157.0,2649651290.0,,36098012795.0,13904457.0,10958921057.0,1270295712.0,15735052186.0,1479349480.0,27583654.0,613843153.0,6900352919.0,,,,,,,,,512517216.0,73619643622.0,,,3549799293.0,89396503.0,,,,59297564232.0,3021013757.0,1637503981.0,,,,8624444284.0,,514398098.0,,1003734213.0,,442229316.0,78502978757.0,,,,,,,,,,,,,,,,,152122622379.0,3686554950.0,1875824058.0,,,,,,5972600467.0,,,,662543463.0,4234713768.0,156375343.0,,3599077338.0,,,,,,,,1052511832.0,,20710690093.0,3498900741.0,,,,555001194.0,423287375.0,,8199476800.0,,,,,,,,,,,,,,,,,28910166893.0,,,,,4192488307.0,119019967179.0,123212455486.0,152122622379.0,,131810240.0,,,,,,,9810993.0,,,,,3157043824.0,12229216769.0,5972600467.0,16376478993.0,59297564232.0,4658517738.0,3755452681.0,,,,0
002266.SZ,20190831,20190831,20190630,1,1,2,1978719849.0,224972265.89,905829617.34,145521588.41,,1071291744.09,,,205579698.37,113198195.63,28043363.0,,,1012160326.72,,,,,,,,,98515923.67,2580803156.37,,,1910050628.31,159670675.97,,,,604534253.78,1167892599.02,,,,42109271.98,619830526.95,,148578544.18,38186949.7,74243605.37,,4034009.25,5469102912.43,,,,,,,,,,,,,,,,,8049906068.8,178000000.0,888424220.0,,,,1999960.5,378910998.85,559725539.28,201898323.38,,,26492465.44,226102200.0,1633087.91,19787198.49,583056577.32,,,,,,,,396000000.0,,3284030571.17,,,,7099664.81,57971828.06,6110165.06,,257230169.95,,,,,,,,,,,,,,,,,3541260741.12,,,,,1217917648.07,3290727679.61,4508645327.68,8049906068.8,8048512.02,35684358.97,,,,,,,46912121.89,,,,,,205579698.37,938636538.13,113198195.63,604534253.78,1167892599.02,604476863.72,,,,0
600332.SH,20190823,20190823,20190630,1,1,2,1625790949.0,9865084049.39,10684002175.99,1368735157.63,,16149474568.74,,1418119952.33,13339877618.66,1019976999.04,686098867.31,90025032.99,666666.68,8414561105.4,,,,,,,,,382466651.14,42651180747.54,,,1805481035.79,222670504.5,,,,2880142826.86,682006058.88,,,3678000.0,,2417927055.13,,825573066.9,103338609.65,587949658.82,,,10702665128.56,,,,,,,,,,,,,,,,,53353845876.1,13500000.0,6933817782.13,,,,,2519190112.19,9426337781.28,,,,751443453.78,371040554.42,28229432.88,752951857.75,3276170061.41,,,,,,,,712351930.67,179667958.2,26551568223.46,,20538601.94,7146810.0,48369810.4,261126998.21,558721635.79,55802234.23,1561844923.33,,,,,,,,,,,,,,,,,28113413146.79,,,,,1699273372.47,23541159356.84,25240432729.31,53353845876.1,323529.64,-2452975.17,,,,,,,,,,,,1600367298.75,14757997570.99,11945527893.47,1110668698.71,2880142826.86,682006058.88,4057351352.04,27685411.94,,,0
300473.SZ,20190823,20190823,20190630,1,1,2,105156583.0,1247623541.86,509248786.21,93338778.73,,300547144.51,,,664745603.68,47907498.1,48373223.78,,,699350110.75,,,,,,,,,55319546.69,1904992403.2,,,,46314164.6,,,47356823.78,923678836.81,123115850.24,,,,,294878429.67,65887022.83,1129712019.53,53052091.78,88814315.53,,34825864.75,2807635419.52,,,,,,,,,,,,,,,,,4712627822.72,349720672.68,156000000.0,,,,,44640000.0,541285309.86,5341266.27,,,74368075.62,38217885.84,10793432.01,2863167.2,157446276.33,,,,,,,,6647815.14,,1037603228.27,442268933.87,663999918.53,10952184.0,22307285.45,106833420.99,17894339.58,,1636146903.69,,,,,,,,,,,,,,,,,2673750131.96,90802250.0,,,,19298200.03,2019579490.73,2038877690.76,4712627822.72,22170148.59,52640268.92,102373782.01,,,,,,,,,,,,664745603.68,585925309.86,47907498.1,923678836.81,123115850.24,171102875.54,674952102.53,,,0
300347.SZ,20190823,20190823,20190630,1,1,2,500176537.0,1957992354.94,1189468513.2,84003316.49,,2250448947.3,,793780.0,1025602960.72,54322878.18,43337968.65,,2589804.49,626188.0,,,,,,,,,127135848.86,3504858376.2,,,123688295.0,,,,,219531412.91,3100148.17,,,,,31373439.24,,1014970473.41,8229400.37,17867062.02,,13471914.87,2915386554.33,,,,,,,,,,,,,,,,,6420244930.53,1145909.37,769094093.2,,,,,,20921431.1,334219060.22,,,82046169.01,66431848.53,2463460.4,174798005.45,64197490.39,,,,,,,,42822175.92,,1556993734.22,,,,,10389556.65,,,101970442.85,,,,,,,,,,,,,,,,,1658964177.07,63667217.13,,,,1090326922.18,3670953831.28,4761280753.46,6420244930.53,,2980326.78,,,,,,,,,,,,,1026396740.72,20921431.1,56912682.67,219531412.91,3100148.17,241458956.24,,,,0
300058.SZ,20190823,20190823,20190630,1,1,2,2447348501.0,3529800804.76,2695407726.32,205397842.54,,1208902197.82,695955970.05,67436412.33,6647601940.57,418033208.31,196210900.79,,1848328.41,,,,,,,,,,62879971.84,9298868930.12,,,834459545.42,,,,7780090.89,114391573.11,,,,,,1457951608.86,8950592.11,4864163821.69,65322069.08,203980667.03,,96685580.92,8362559203.61,,,,,,,,,,,,,,,,,17661428133.73,393024384.9,1092632330.43,,,,,,4950322662.41,780715450.98,,,177762441.4,177821620.73,9054053.2,9366168.2,490012808.81,,,,,,,,93273775.78,,7780961311.94,231542093.02,185297879.78,,,343675581.25,1739000.0,,1282044191.19,,,,,,,,,,,,,,,,,9063005503.13,,,,,106811580.86,8491611049.74,8598422630.6,17661428133.73,,-386343824.88,,,,,,,,,,,,,6715038352.9,4950322662.41,419881536.72,114391573.11,,508433030.21,185297879.78,,,0
003816.SZ,20190823,20190823,20190630,1,1,2,45448750000.0,3353146382.15,19827444773.93,3341495665.44,205776952.04,13670370469.2,,2694869.0,5082765847.99,,5753020456.96,,,20940762023.59,,2919623.3,,,,,,,2681418084.02,51685405110.54,,,10919997059.52,196819032.78,,,,,,,,,,4721074352.71,2130647159.52,419242673.32,1655795332.24,1802814660.73,,6154107236.4,318062861491.96,,,,1318236.38,,,,,,,,,,,,,369748266602.5,174440560531.98,18454860979.68,,,,,1224781903.98,15130725763.23,,,,104542914.39,993112299.95,,,,,,,,,,,24232837750.37,335106164.96,65310451147.85,7488032453.45,,,4137856032.15,1204312647.32,1445255232.72,,189621628887.12,,3458613.45,,,,,,,,,,,,,,,254932080034.97,,,,,41889832509.96,72926354057.57,114816186567.53,369748266602.5,141558673.12,749740284.01,,,,,,,,,,,3383115862.57,1059128214.83,5085460716.99,16355507667.21,167019637.53,206807815748.62,81675235327.55,3771896543.01,,,,0
002922.SZ,20190823,20190823,20190630,1,1,2,134521475.0,505168056.97,191431332.56,86223972.12,,155398143.11,167035533.39,17672511.6,223799523.5,11761175.48,265528.65,,66246.58,180465222.24,,,,,,,,,56982972.68,825680886.15,,,,,,,,418317196.38,76222881.85,,,,,58915512.92,,679233.37,,4392892.67,,18025938.12,576553655.31,,,,,,,,,,,,,,,,,1402234541.46,0.0,145015600.0,,,,,,267652230.4,7156355.72,,,22378636.1,7426367.03,724397.55,,42610262.96,,,,,,,,641216.64,,493905066.4,,,,,2680080.34,9939807.35,,12619887.69,,300000.0,,,,,,,,,,,,,,,506524954.09,23440122.0,,,,1470642.45,894238944.92,895709587.37,1402234541.46,,334230.27,,,,,,,,,,,,,241472035.1,267652230.4,11827422.06,418317196.38,76222881.85,43334660.51,,,,0
002707.SZ,20190823,20190823,20190630,1,1,2,885417201.0,487233820.88,920325518.6,63848185.03,,1156905508.86,,,600819335.78,383650697.64,1279886737.61,3184906.0,26752297.53,6274767.03,,,,,,,,,3634870.07,3679989120.52,,,133670591.91,,,,,97024658.03,80646347.12,,,,,95781063.79,,741405704.13,60407860.91,62562128.74,298904570.68,112076685.68,2466495521.7,,,,,,,,,,,,,,,,,6146484642.22,4559589.39,1063152722.23,,,,,,851386292.96,789242643.08,,,21698884.08,51190843.12,3661626.38,36651619.76,148517372.75,,,,,,,,17517661.37,13998355.08,2997018020.81,534137684.41,28870074.25,,,45359403.21,,,612926751.26,,,,,,,,,,,,,,,,,3609944772.07,60168501.37,,,,74643369.05,2461896501.1,2536539870.15,6146484642.22,,7376255.87,157864021.09,,,,,,,,,,,,600819335.78,851386292.96,413587901.17,97024658.03,80646347.12,188830618.89,28870074.25,,,0
002662.SZ,20190823,20190823,20190630,1,1,2,1500000000.0,1673312098.65,1426799102.78,348743965.74,,235443857.2,12906000.0,72239671.65,623303549.07,770517417.32,204278372.82,,,1059227342.99,,,,,,,,,96522934.83,3126216342.32,,,1850364549.17,60956317.33,,,,2182664720.04,49270474.13,,37556.03,,,227863120.65,,366969839.87,23341184.94,25551366.35,,,4787019128.51,,,,,,,,,,,,,,,,,7913235470.83,,589711839.77,,,,,65894556.45,1113024628.48,3110123.0,,,47983645.98,44338823.23,,58800000.0,1029064001.45,,,,,,,,,,2951927618.36,,,,,8817352.01,3635333.29,,12452685.3,,,,,,,,,,,,,,,,,2964380303.66,,,,,,4948855167.17,4948855167.17,7913235470.83,,,,,,,,,,,,,,,695543220.72,1178919184.93,770517417.32,2182702276.07,49270474.13,1087864001.45,,,,0
002376.SZ,20190823,20190823,20190630,1,1,2,665712402.0,994596569.38,1294674055.77,266769697.27,,542178991.41,57199923.28,33754376.94,683733114.57,25943449.58,41302618.78,,527559.82,513528117.75,,,,,,,,,126926785.46,2043877977.15,,,587539570.34,37276687.96,,,700581.57,1058692780.0,80882158.53,,,,,189685647.1,16837528.73,342429422.18,39216638.55,17414902.66,,96931345.3,2467607262.92,,,,,,,,,,,,,,,,,4511485240.07,,542000000.0,,,,,41532510.46,220530219.63,59275907.43,,,21640621.21,13256962.7,270016.43,12030423.0,76871712.62,,,,,,,,90910.0,,987499283.48,,,,,1568036.18,49361400.54,,50929436.72,,,,,,,,,,,,,,,,,1038428720.2,,,,,251705097.83,3221351422.04,3473056519.87,4511485240.07,,-401302.38,,,,,,,,,,,,,717487491.51,262062730.09,26471009.4,1058692780.0,80882158.53,89172152.05,,,,0
002302.SZ,20190823,20190823,20190630,1,1,2,1262354304.0,2807895745.34,2588402283.55,142968339.95,8741307.16,2458111297.66,,2120895343.38,13603286824.11,194767846.92,211781376.18,883629.59,,409255781.29,,,,,,,,,43659711.45,19681123055.17,,,333764242.38,22435629.9,,,,2220436942.18,183336642.6,,,,,363428680.8,2335819.19,,30298464.78,119552050.36,,1009495.0,3276597967.19,,,,,,,,,,,,,,,,,22957721022.36,649373500.0,1631651875.8,,,,,1491091091.62,9845519246.21,232721748.86,,,363327104.28,375226751.53,28682489.01,50855715.3,191851862.38,,,,,,,,50522233.14,,14261450118.13,699533333.36,5743440.0,,1214328.58,693790.22,23965221.23,,1380523613.39,,,,,,,,,,,,,,,,,15641973731.52,,,,,507650298.1,6808096992.74,7315747290.84,22957721022.36,,-2264987.26,,,,,,,99653.15,,,,,,15724182167.49,11336610337.83,195651476.51,2220436942.18,183336642.6,271390066.69,5743440.0,,,0
002232.SZ,20190823,20190823,20190630,1,1,2,408548455.0,261881882.26,374623416.87,66664568.61,,679738823.41,,,343091600.23,17523695.09,28374159.63,,,171765340.45,,,,,,,,,205619.76,1402092433.38,,,,,,,,262796358.22,25435100.17,,,,,51427820.48,28791708.65,,,19059742.57,,,393088797.35,,,,,,,,,,,,,,,,,1795181230.73,,,,,,,,436235921.29,39032635.26,,,7373134.33,6544613.1,,,9968931.85,,,,,,,,,2515047.6,501670283.43,,,,7385556.0,1397454.26,75835617.73,,84618627.99,,,,,,,,,,,,,,,,,586288911.42,,,,,97173996.57,1111718322.74,1208892319.31,1795181230.73,,,,,,,,,,,,,,,343091600.23,436235921.29,17523695.09,262796358.22,25435100.17,9968931.85,,,,0
001896.SZ,20190823,20190823,20190630,1,1,2,1150587847.0,5002078200.23,-607379099.98,173376998.01,,1029338555.81,,,2076381132.24,33267391.29,182001269.68,,5075.0,652038427.65,,,,,,,,,366938836.97,4799936931.71,,,520109174.21,11694671.9,,,411759744.42,11695497157.58,2342901424.73,127726199.42,61476.21,,,517052868.73,,,603439.37,268703622.56,,432744053.14,16348853832.27,,,,,,,,,,,,,,,,,21148790763.98,6625580479.56,2721708000.0,,,,,1025221282.46,2672486704.1,22553322.36,,,50452644.24,57273524.12,13447947.72,,542997204.25,,,,,,,,772635344.82,46945436.65,7925721410.72,,77733063.91,,,,55745543.78,,6760395964.93,,,,,,,,,,,,,,,,,14686117375.65,,,,,744009443.07,5718663945.26,6462673388.33,21148790763.98,1336877.68,,,,,,,,,,,,,,2076381132.24,3697707986.56,33272466.29,11695558633.79,2470627624.15,556445151.97,77733063.91,,,0
000999.SZ,20190823,20190823,20190630,1,1,2,978900000.0,1180758417.33,9481660940.55,535907182.46,,1660668661.41,995000000.0,,2391557193.54,709651413.26,175860230.2,,386575.34,1395485191.12,,,,,,,,,481480002.9,9019589225.32,,,32835233.65,12373355.28,,,,3236825098.34,289939669.08,,830793.56,,,1825952829.31,209376132.21,3543948523.1,73346977.12,105354533.9,,115041935.1,9463064313.23,,,,,,,,,,,,,,,,,18482653538.55,,25000000.0,,,,,308434921.46,677871427.69,,,,521914922.68,286105402.35,,381771000.0,2964934930.12,,,,,,,,225450.0,18288899.52,5455401804.71,,,9557645.72,1558592.0,136746828.9,367322694.8,,539832930.48,,,,,,,,,,,,,,,,,5995234735.19,,,,,319125568.77,12168293234.59,12487418803.36,18482653538.55,24647169.06,-8933305.75,,,,,,,,,,,,270854850.89,2391557193.54,986306349.15,710037988.6,3237655891.9,289939669.08,3346705930.12,9557645.72,,,0
000921.SZ,20190823,20190823,20190630,1,1,2,1362725370.0,2076473214.56,3886297261.9,556272909.16,,5030265550.5,143200.0,2277732761.7,4541793433.5,298156041.03,217192594.3,,484127.77,2876113754.53,,,,,,,,,2277465389.4,17519346852.73,,,3067382465.36,21202762.38,,,,3177185038.17,56466509.48,,5482953.76,,,711132986.36,,,24063891.51,85293886.22,,,7189702277.42,,,,,,,,,,,,,,,,,24709049130.15,,,,,,435190.0,6586679627.1,4915103868.01,,,,313396619.96,197758150.48,,412905787.11,,,,,,,,,,955921040.81,15753447627.43,,,,337955208.48,10089315.32,123848392.31,,509500835.35,,,,,,,,,,,,,,,,,16262948462.78,,,,,541712915.22,7904387752.15,8446100667.37,24709049130.15,,22618996.53,,,,,,,,,,,,322470065.38,6819526195.2,11501783495.11,298640168.8,3182667991.93,56466509.48,2461683065.69,,,,0
000810.SZ,20190823,20190823,20190630,1,1,2,1074103280.0,438218144.14,1863398561.6,88651742.45,,1685854816.0,14138690.88,327677408.62,4391826462.66,86042499.39,55432535.23,,6250921.08,1122337304.98,,561894.06,,,,,,,113926110.8,7804048643.7,,,110015391.42,,,,218820.31,770006087.09,3747709.52,,,,,175379526.04,3786949.05,91648800.54,65959289.8,109483260.06,,169930036.96,1526246720.58,,,,,,,,,,,,,,,,,9330295364.28,1511108.91,809625593.91,,,,5035165.63,1397070736.28,1598634257.04,296312.93,,,123045439.22,32170253.14,2627879.85,,537236313.99,,,,,,,,13494141.2,50458464.55,4669871339.96,901101699.43,,,22940912.38,718780.25,85751621.13,57311216.73,1083209093.85,,,,,,,,,,,,,,,,,5753080433.81,158822349.0,,,,159127442.94,3418087487.53,3577214930.47,9330295364.28,,-27716154.76,140254263.1,,,,,,,,,,,100176782.22,4719503871.28,2995704993.32,92293420.47,770006087.09,3747709.52,539864193.84,,,,0
000401.SZ,20190823,20190823,20190630,1,1,2,1347522914.0,3960304279.46,5618071628.53,1014639449.76,35394106.71,6157638344.08,,6258311320.86,3241443352.03,922676995.95,814852742.27,13000000.0,,2708280780.97,,,,,,,,,391550549.17,20507754085.33,,,1136971814.85,,,,,33000359572.14,743345686.59,45931833.06,,,,4834049028.84,,326135566.52,1086929797.15,834277166.86,,375918364.21,42834326406.47,,,,,,,,,,,,,,,,,63342080491.8,1600000000.0,10211329064.16,,,,,427089986.6,5995332920.58,,,,71470001.24,802698345.06,123062947.16,171921850.84,3887300046.83,,,,,,,,3929237508.23,1331150045.39,28031758916.69,1995360245.78,1948717687.17,,381323627.53,289247506.53,524319396.77,,6834684164.3,,,,,,,,,,,,,,,,,34866443080.99,,,,,13590094022.81,14885543388.0,28475637410.81,63342080491.8,14837396.49,-73407858.35,2983018867.89,,,,,,,,,,,1081166200.6,9499754672.89,6422422907.18,935676995.95,33000359572.14,789277519.65,4182284844.83,1948717687.17,,,0
601808.SH,20190822,20190822,20190630,1,1,2,4771592000.0,12366274941.0,15667154495.0,2508655960.0,,3494625022.0,,1000000.0,13547462100.0,259835609.0,86569108.0,82000000.0,,1721031030.0,,45963166.0,,,,,,,3023317499.0,22267125153.0,,,708699909.0,,,,,47624073387.0,1827676321.0,,,,,316225521.0,182781904.0,0.0,830529767.0,65493114.0,,533872642.0,53155933407.0,,,,,,,,,,,,,,,,,75423058560.0,495170967.0,2408853185.0,,,,,6537079.0,7851277928.0,,,,1317650275.0,567806058.0,,,,,,,,,,,3673640305.0,570886060.0,17097437761.0,21101147548.0,,,,97422135.0,460214269.0,247616698.0,23047994653.0,,,,,,,,,,,,,,,,,40145432414.0,,,,,161298188.0,35116327958.0,35277626146.0,75423058560.0,,-197349438.0,,,,,,,,,,,,430537210.0,13548462100.0,7857815007.0,341835609.0,47624073387.0,1827676321.0,270249661.0,25043755.0,,,0
600703.SH,20190822,20190822,20190630,1,1,2,4078424928.0,7079406272.88,9840315600.16,651481117.33,2481240.01,3906241434.92,52225245.36,,2504344734.96,32166603.28,216788403.35,,19635047.22,3238421146.1,,,,,,,,,412963713.99,11625757112.45,,,123537841.03,,,,,8976625893.45,4260274077.71,,,,,3110881888.35,427675609.4,11708301.57,248262062.69,211924578.06,,1339945267.55,18710835519.81,,,,,,,,,,,,,,,,,30336592632.26,190000000.0,2400000000.0,,,,,840525382.42,1069492436.65,120751014.13,,,58839165.45,88449295.03,15652732.44,810786120.0,77801370.46,,,,,,,,263000000.0,,5745297516.58,,1143000000.0,,10151698.61,,1924899890.39,,3268051589.0,,,,,,,,,,,,,,,,,9013349105.58,349999261.01,,,,,21323243526.68,21323243526.68,30336592632.26,,21133629.31,,,,,,,,,,,,,2504344734.96,1910017819.07,51801650.5,8976625893.45,4260274077.71,904240222.9,1143000000.0,,,0
600511.SH,20190822,20190822,20190630,1,1,2,764404391.0,2348952642.79,6044807202.29,517086137.97,,4758733999.44,,611895311.3,10380050071.26,172732947.68,336222470.08,99799191.9,,3427859711.26,,,,,,,,,7565015.05,19794858717.97,,,667674083.63,3886593.88,,,,623367143.63,5346566.37,,,,,271271905.39,49399840.34,203770428.49,9200382.9,75747535.11,,107370391.14,2297763875.81,,,,,,,,,,,,,,,,,22092622593.78,,578745936.04,,,,,1009778549.96,7579565540.54,,,,79633499.03,140570777.19,30654550.83,15380673.59,1020624245.34,,,,,,,,,,10509861915.06,,,,,48029288.15,42274460.97,158517687.78,394203066.0,,,,,,,,,,,,,,,,,10904064981.06,9901393.0,,,,1503600145.99,9684957466.73,11188557612.72,22092622593.78,1374000.0,19608485.68,,,,,,,,,,,,54908142.54,10991945382.56,8589344090.5,272532139.58,623367143.63,5346566.37,1066659469.76,,,,0
600176.SH,20190822,20190822,20190630,1,1,2,3502306849.0,3438417342.91,7052987259.76,448644544.51,,1302219511.42,153300000.0,1747225679.13,1926501300.4,119871702.51,144709424.16,,,2065456833.69,,,,,,,,,769613176.86,8228897628.17,,,1196890378.31,,,,,18167741280.11,3129101900.92,,,,,666200982.7,,472512501.24,3809475.28,157349975.89,,63920375.0,23862964904.79,,,,,,,,,,,,,,,,,32091862532.96,2893077204.04,6049297746.83,,,,,1586687729.38,1641773824.19,,,,29149271.78,256577524.51,75986940.32,312680.0,124625949.1,,,,,,,,1917121513.49,1000000000.0,12750519125.49,1199016666.75,33668384.06,,,262107756.68,91620515.17,,4484736434.84,,3671435.54,,,,,,,,,,,,,,,17235255560.33,,,,,343019472.77,14513587499.86,14856606972.63,32091862532.96,,71231503.68,,,,,,,,,,,,65314510.35,3673726979.53,3228461553.57,119871702.51,18167741280.11,3129101900.92,200925569.42,33668384.06,,,0
600169.SH,20190822,20190822,20190630,1,1,2,2563955000.0,1650545214.87,-304141078.22,271985763.88,3807260.68,5376375189.07,,,7239628082.14,343602337.48,1615548725.3,,,9951802889.49,,10000000.0,,,,,,,123828987.65,25194249375.47,,,108366441.62,,,,29314091.75,5966437769.66,960069126.6,,,,,1568372771.25,369772602.98,,,129336611.94,,61673452.63,9202771784.46,,,,,,,,,,,,,,,,,34397021159.93,2976664021.88,8492673219.77,,,,,5861798567.84,6181516335.59,2007885773.62,,,224291276.1,58009962.74,9228725.73,,347694002.06,,,,,,,,2440068011.4,,25623165874.85,,933473418.35,42401817.0,,,601655355.11,,4554194612.34,,,,,,,,,,,,,,,,,30177360487.19,,,,,34259035.65,4185401637.09,4219660672.74,34397021159.93,,-750524.12,,,,,,,,,,,,,7239628082.14,12043314903.43,343602337.48,5966437769.66,960069126.6,356922727.79,975875235.35,,,0
600062.SH,20190822,20190822,20190630,1,1,2,1043237710.0,149389576.81,6534158838.22,462890339.55,1086045.13,1761615299.59,557622249.1,,1353586349.11,34782283.25,93767679.0,,21797.78,998236968.92,,,,,,,,,321732001.5,5770170091.01,,,9118248.31,12783314.55,,,,2399372509.51,220213100.86,,,,,1072658953.06,524389088.98,864370997.19,9016014.4,53526689.91,,16974752.25,5198917868.37,,,,,,,,,,,,,,,,,10969087959.38,,59000000.0,,,,,,599065218.82,,,,190452862.95,109912350.19,,291063321.09,903224182.88,,,,,,,,27885911.72,170000000.0,2449252008.7,,,353891.0,709578.28,109851183.91,110534609.37,,258940394.98,,,,,,,,,,,,,,,,,2708192403.68,,,,,73335317.79,8187560237.91,8260895555.7,10969087959.38,37491132.42,-3202271.8,,,,,,,,,,,,98648161.05,1353586349.11,599065218.82,34804081.03,2399372509.51,220213100.86,1194287503.97,353891.0,,,0
