ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
603042.SH,20210828,20210828,20210630,1,1,2,136000000.0,496483094.97,161304151.28,22232362.53,,112247411.23,,15306025.0,634069113.84,121135807.13,20125160.82,,,152764664.49,,16861743.79,,,,,,,38899839.83,1120448436.93,,,2720055.16,41203877.06,,,,518475479.0,,,0.0,,,122505908.54,,,1177205.21,47587760.7,,527482.88,758945633.91,,,,,,,,,,,,,,,,,1879394070.84,130100000.0,265476173.79,,,,,73350000.0,365399329.47,,,,4111782.94,6795472.14,,,25782082.33,,,,,,,,67400000.0,,823078105.61,,,,,1126670.2,91673267.86,,222899938.06,,,,,,,,,,,,,,,,,1045978043.67,,,,,17648553.03,815767474.14,833416027.17,1879394070.84,,-252134.64,,,,,,,,,,,9038670.8,14763264.94,649375138.84,438749329.47,121135807.13,518475479.0,,25782082.33,,,,0
603615.SH,20210828,20210828,20210630,1,1,2,244550000.0,701052241.69,270978802.19,48846316.9,,288137536.01,3000000.0,,117504403.79,6390380.34,9573197.04,,,255805221.55,,,,,,,,,12944862.06,693355600.79,,,1370046.05,10363101.1,,,,562457838.11,28167770.26,0.0,448041.68,,,38386363.34,,,6897428.71,19385866.96,,30132630.3,705609086.51,,,,,,,,,,,,,,,,,1398964687.3,,,,,,,,53751125.73,,,,23290792.42,7931877.17,0.0,792000.0,32877289.89,,,,,,,,,1070353.97,127946931.29,,,,1915500.22,14738334.97,,,16653835.19,,,,,,,,,,,,,,,,,144600766.48,13049400.0,,,,1985960.04,1252377960.78,1254363920.82,1398964687.3,,,,,,,,,,,,,,8233492.11,117504403.79,53751125.73,6390380.34,562905879.79,28167770.26,33669289.89,,,,0
603836.SH,20210828,20210828,20210630,1,1,2,205235237.0,1006762531.16,584124596.9,7762497.13,,1268866153.89,16129096.59,531271.76,1790083274.72,87093762.98,57995923.42,1043000.0,0.0,,,,,,,,,,9582792.44,3236645278.28,,,48433411.4,,,,,53550078.7,19688863.33,0.0,0.0,,,26189515.45,,,4131134.97,26353362.35,,,253212161.23,,,,,,,,,,,,,,,,,3489857439.51,9509495.61,59806950.03,,,,,,1076438260.04,,,,163059303.88,63818400.62,0.0,14700000.0,41631415.75,,,,,,,,39658899.14,415399.14,1500002468.98,,,,,,,,44467674.51,,,,,,,,,,,,,,,,,1544470143.49,,,,,141900194.56,1803487101.46,1945387296.02,3489857439.51,,-397760.73,,,,,,,,,,,,40473840.38,1790614546.48,1076438260.04,88136762.98,53550078.7,19688863.33,56331415.75,,,,0
600834.SH,20210828,20210828,20210630,1,1,2,477381905.0,27897075.75,817102667.97,223673806.67,,176684513.76,,,17424583.88,1488488.25,155107.19,,,15018918.52,,106438164.67,,,,,,,31872093.16,365387904.9,,,153546295.28,220457.42,,,920610750.18,57288279.5,,,0.0,,,17724.93,,,2860340.25,2494214.3,,674621151.25,2520927048.05,,,,,,,,,,,,,,,,,2886314952.95,569244293.11,150144375.02,,,,,,42144611.49,,,,7973189.29,14875029.58,0.0,22919459.11,140791092.0,,,,,,,,363765845.94,132492.63,744954305.51,,,,,1505830.82,1815035.0,,575858410.65,,,,,,,,,,,,,,,,,1320812716.16,,,,,17392580.81,1548109655.98,1565502236.79,2886314952.95,,2054200.59,,,,,,,,,,,16306035.47,2208210.45,17424583.88,42144611.49,1488488.25,57288279.5,,163710551.11,,,,0
603005.SH,20210828,20210828,20210630,1,1,2,408077716.0,1820992111.01,1180504959.17,154008837.06,,2161849649.21,170000000.0,23938333.39,192381661.84,2347589.49,1832719.96,,,132959340.15,,,,,,,,,16157686.68,2701466980.72,,,,,,,,848390599.16,233641209.52,0.0,0.0,,,107107360.0,,283967385.12,7363180.0,2988736.47,,49621633.9,1572711297.33,,,,,,,,,,,,,,,,,4274178278.05,4428513.04,11156028.54,,,,,,249200861.83,,,,36105827.04,24393968.93,0.0,169200.0,226410003.44,,,,,,,,,116592.52,569842228.96,,,,,2083192.34,124556900.0,,131068605.38,,,,,,,,,,,,,,,,,700910834.34,22384800.0,,,,25955465.68,3547311978.03,3573267443.71,4274178278.05,,6113154.79,,,,,,,,,,,,22289746.66,216319995.23,249200861.83,2347589.49,848390599.16,233641209.52,226579203.44,,,,0
600272.SH,20210828,20210828,20210630,1,1,2,243000000.0,15415002.41,167771450.38,55411975.79,,234393664.6,151023945.2,,95629481.18,3791074.11,5021374.76,,,63137953.61,,,,,,,,,580494.92,553577988.38,,,104567637.8,137408713.31,,,,128344266.32,,,0.0,,,642999.96,,,6758354.04,,,1017762.8,503683520.36,,,,,,,,,,,,,,,,,1057261508.74,,,,,,,,118262867.72,2434927.82,,,18230368.34,5805605.95,0.0,5557225.71,117248688.23,,,,,,,,13263414.19,479507.55,285791157.02,,,,,14707962.68,199439811.74,,241096063.05,,,,,,,,,,,,,,,,,526887220.07,,,,,14090502.05,516283786.62,530374288.67,1057261508.74,,34685358.04,,,,,,,,,,,,4508551.51,95629481.18,118262867.72,3791074.11,128344266.32,,122805913.94,,,,0
603266.SH,20210828,20210828,20210630,1,1,2,198910550.0,260060564.04,531557316.11,43485607.94,,184621984.68,130000000.0,40274035.1,390494196.22,1469176.43,5581996.36,,,255846386.83,,,,,,,,,5445346.09,1014215196.71,,,8644483.31,636405.89,,,,225765464.12,25648768.39,0.0,214456.08,,,5515282.0,,,7779416.82,7761193.49,,2600972.02,481668112.75,,,,482075.0,,,,,,,,,,,,,1495883309.46,,,,,,,106268089.05,214306110.02,482841.65,,,19474342.94,5552351.14,,,9157282.09,,,,,,,,,85622.73,358543563.34,,,,,7906402.24,7136700.84,,70368948.32,,,,,,,,,,,,,,,,,428912511.66,6025881.22,,,,,1066970797.8,1066970797.8,1495883309.46,,38982640.93,,,,,,,,,,,,3216923.72,430768231.32,320574199.07,1469176.43,225979920.2,25648768.39,9157282.09,,,,0
600729.SH,20210828,20210828,20210630,1,1,2,406528465.0,403324358.91,4405531460.71,333348333.41,,3348488757.87,,,292521842.71,510160149.5,486374059.87,,,2487985959.85,,,,,,,,,155386894.75,7282702414.55,,,2287365674.93,676043072.93,,,,2903824437.23,29042791.72,0.0,0.0,,,207516969.54,,400000.0,208476117.94,371741187.17,,90174543.57,9999963199.89,,,,,,,,,,,,,,,,,17282665614.44,,167609783.24,,,,,1117754425.17,2593561164.77,24560626.18,,,905883989.71,235483539.62,0.0,43004208.95,901738595.25,,,,,,,,,225251951.31,7772536472.61,,,,23902324.23,21047784.17,5296447.3,,4179613727.83,,,,,,,,,,,,,,,,,11952150200.44,287645570.74,,,,125221965.75,5205293448.25,5330515414.0,17282665614.44,260314907.2,-55793599.04,,,,,,,,,,,,1557688188.41,292521842.71,3711315589.94,510160149.5,2903824437.23,29042791.72,944742804.2,,,,0
600159.SH,20210828,20210828,20210630,1,1,2,830003232.0,343387345.38,1244473463.9,31465818.35,,902073734.35,,,246146140.97,6888666.12,2164721.0,,,2658694077.04,,,,,,,,,152698523.48,3999594288.01,,,,198241841.6,,,,62068585.51,,,0.0,,,,,,136771.33,99823131.97,,1709010.22,361979340.63,,,,,,,,,,,,,,,,,4361573628.64,,,,,,,,327646307.72,5259898.76,,,313083.87,37527814.53,,,804182076.55,,,,,,,,,77175390.91,1863597293.81,,,,,,,597213.91,597213.91,,,,,,,,,,,,,,,,,1864194507.72,,,,,48049261.29,2449329859.63,2497379120.92,4361573628.64,,,,,,,,,,,,,30928425.05,611492721.47,246146140.97,327646307.72,6888666.12,62068585.51,,804182076.55,,,,0
600376.SH,20210828,20210828,20210630,1,1,2,2579565242.0,7497565648.11,15287804306.72,1934746046.42,,39058772814.8,,,562181509.02,51347729779.89,593952306.34,498276724.9,8131102.09,177418167588.79,,,,,,,,,6665492835.41,276264503196.24,,,29461474571.35,5507430226.99,,,,1110575218.79,760019983.76,0.0,0.0,,,418384558.65,,18736622.33,183363985.88,3406248677.66,,13304135.43,45288905228.23,,,,,,,,,,,,,,,,,321553408424.47,62722689775.37,10000000.0,,,,,415167696.64,11702433762.56,60129241.26,,,62521594.68,2665644704.43,799977731.53,7871769.05,21572378523.5,,,,,,,,24034561727.81,15564765657.78,137223252138.99,41922841610.83,13083264346.89,0.0,,529154930.73,63191333.33,,119097118515.71,,,,,,,,,,,,,,,,,256320370654.7,,,,,32934520081.43,32298517688.34,65233037769.77,321553408424.47,212589.34,-1163554.91,5000000000.0,,,,,,,,,,111798535.0,60327799729.75,562181509.02,12117601459.2,51854137606.88,1110575218.79,760019983.76,22380228024.08,13083264346.89,,,0
603639.SH,20210828,20210828,20210630,1,1,2,340008066.0,642194482.02,1741775681.53,109271283.91,32197311.93,795868596.33,289547028.17,,701328541.79,18931635.02,117916570.97,,,520887688.09,,,,,,,,,56217101.68,2500697162.05,,,4575638.68,31427884.78,,,,807936712.83,233807504.18,10455596.23,0.0,1387308.0,,578550681.74,,9229460.56,4549416.57,60810299.35,,91100424.38,1836650927.3,,,,,,,,,,,,,,,,,4337348089.35,,270000000.0,,,,35992.29,359746982.64,478999463.85,,,,53304303.18,27653107.78,0.0,51214.86,103344824.09,,,,,,,,,3595577.85,1408076909.33,,,,78782466.27,28016099.84,25456522.17,,132255088.28,,,,,,,,,,,,,,,,,1540331997.61,68441660.0,,,,,2797016091.74,2797016091.74,4337348089.35,,10926.35,,,,,,,,,,,,111345442.79,701328541.79,838746446.49,18931635.02,807936712.83,244263100.41,103396038.95,,,,0
603085.SH,20210828,20210828,20210630,1,1,2,370225434.0,853905567.59,-226195377.61,29613147.63,,134324983.41,208940.0,155318733.78,387309316.99,19829783.68,21959959.14,,,414821264.8,,,,,,,,,65072346.64,1269087493.34,,,199332.57,,,,,640062569.91,77096397.75,8092806.7,,,,265838068.12,7947828.2,128475554.55,10577072.6,45498435.95,,42185873.78,1303580314.74,,,,,,,,,,,,,,,,,2572667808.08,200266271.67,279629891.76,,,,,294561551.36,528745072.7,,,,10721322.38,13354130.53,,,21038290.52,,,,,,,,121314.54,2813348.28,1193225448.08,,28774442.46,0.0,,8370973.24,13403818.66,,327350871.2,,,,,,,,,,,,,,,,,1520576319.28,,,,,,1052091488.8,1052091488.8,2572667808.08,,24542717.19,,,,,,,,,,,,42240526.01,542628050.77,823306624.06,19829783.68,640062569.91,85189204.45,21038290.52,28774442.46,,,0
688101.SH,20210828,20210828,20210630,1,1,2,333880000.0,1514719732.79,1408268298.72,110229936.87,,1184100688.96,300692931.51,16067698.65,512923731.14,50325951.61,37022513.64,0.0,0.0,503242779.11,,2694524.81,,,,,,,36366283.26,2738346768.38,,,313745830.28,,,,,44976389.23,29716063.6,0.0,0.0,,,1208321105.28,,,2370387.85,38367874.82,,85326015.97,1722823667.03,,,,,,,,,,,,,,,,,4461170435.41,12220000.0,,,,,,,271932810.63,,,,10992055.16,29352211.72,0.0,49200000.0,3410555.4,,,,,,,,998839.58,24658057.52,839656951.62,,0.0,10500000.0,99674655.61,103939.73,91236748.18,,213735343.52,,,,,,,,,,,,,,,,,1053392295.14,,,,,40680171.89,3367097968.38,3407778140.27,4461170435.41,,,,,,,,,,,,,38923639.97,449112421.61,528991429.79,271932810.63,50325951.61,44976389.23,29716063.6,52610555.4,10500000.0,,,0
603158.SH,20210828,20210828,20210630,1,1,2,302015680.0,294865136.54,659977360.06,68196843.69,,148139059.91,1000000.0,76815357.5,662834959.99,3201841.17,25367400.58,,,549935063.01,,,,,,,,,31866763.53,1647630839.03,,,265817465.09,,,,,538033545.47,59865999.97,0.0,0.0,,,160457305.53,,188163770.01,10447521.51,22518798.42,,19831857.35,1338021436.66,,,,,,,,,,,,,,,,,2985652275.69,189195650.0,547300877.56,,,,,63773808.04,347529816.2,,,,21108150.01,14356421.87,,,54912508.27,,,,,,,,169648952.31,20710572.62,1249985047.41,,,,,20685528.89,30090849.59,,249591637.09,,,,,,,,,,,,,,,,,1499576684.5,72414061.2,,,,237768972.53,1248306618.66,1486075591.19,2985652275.69,,-4334340.43,,,,,,,,,,,,10643940.53,739650317.49,411303624.24,3201841.17,538033545.47,59865999.97,54912508.27,,,,0
603915.SH,20210828,20210828,20210630,1,1,2,472547400.0,1240430366.3,925710756.34,103411655.8,,1337838595.61,100000000.0,38862616.34,378644591.11,834185.1,6300322.99,,,689379498.62,,,,,,,,,1156209.73,3046050564.65,,,168103557.59,11865669.75,,,,821118697.61,133295877.69,0.0,0.0,,,158971270.47,,8505555.29,13636340.45,50121658.75,,19460918.27,1388616123.0,,,,,,,,,,,,,,,,,4434666687.65,,,,,,,817274682.34,575865729.37,76435556.83,,,46317819.36,32432929.88,0.0,1844000.0,87700205.0,,,,,,,,1380528.37,8413676.17,1712385713.22,,,,2457133.4,923203.5,54539133.33,,59691892.11,,,,,,,,,,,,,,,,,1772077605.33,87405600.0,,,,7753026.56,2654836055.76,2662589082.32,4434666687.65,,141477.32,,,,,,,,,,,1171315.36,64720585.9,417507207.45,1393140411.71,834185.1,821118697.61,133295877.69,89544205.0,,,,0
600107.SH,20210828,20210828,20210630,1,1,2,360000000.0,178782726.1,161515815.01,35760054.04,,111051380.86,82717362.74,,60325067.07,30392282.85,21177580.77,10285562.0,0.0,231641740.83,,,,,,,,,2478875.31,551768879.66,,,219515337.56,,,,,84798136.25,9511847.83,0.0,0.0,,,1724477.01,,223115847.88,14093493.09,26198915.61,,47526680.64,680354021.62,,,,,,,,,,,,,,,,,1232122901.28,,185000000.0,,,,,5772228.31,79854519.34,1623364.92,,,33731580.53,39595292.11,360316.84,3272541.95,27318106.81,,,,,,,,13168367.21,2766820.65,414256208.29,,,,,86929.72,10236500.0,,46101128.55,,,,,,,,,,,,,,,,,460357336.84,,,,,34951566.29,736813998.15,771765564.44,1232122901.28,,755403.0,,,,,,,,,,,1699027.23,21793069.62,60325067.07,85626747.65,40677844.85,84798136.25,9511847.83,30950965.6,,,,0
600676.SH,20210828,20210828,20210630,1,1,2,1028492944.0,2389343748.12,1748525004.64,420950495.26,6618120.5,2008246640.33,,203144815.39,1307201447.57,54624391.05,337507866.14,637444.17,0.0,845962135.7,,,,,,,,,65172603.69,4822497344.04,,,250082165.91,77610889.42,,,,2179248166.97,144122388.61,0.0,128332.97,,,300249541.63,,,160821609.94,31240666.8,,,3834339730.11,,,,,,,,,,,,,,,,,8656837074.15,150000.0,120390513.27,,,,,234058974.0,1180867776.81,48213122.14,,,15902868.21,42121438.11,145603.68,23118489.68,199843204.89,,,,,,,,,35882522.23,2000409860.57,,90382427.94,0.0,,6609643.17,33352692.83,,734789863.94,,,,,,,,,,,,,,,,,2735199724.51,,,,,327603307.73,5594034041.91,5921637349.64,8656837074.15,,103729.39,,,,,,,,,,,,99865347.55,1510346262.96,1414926750.81,55261835.22,2179376499.94,144122388.61,223107298.25,90382427.94,,,0
600707.SH,20210828,20210828,20210630,1,1,2,3588389732.0,20500387280.4,-1790798798.05,230140908.12,,7491841295.81,,,2864921178.04,122345518.71,44832075.68,,,690461308.46,,,,,,,,,326194909.72,11541396286.42,,,232963086.26,406363954.51,,,,25337389564.97,2141261918.21,272914889.43,0.0,,,1959126393.64,,98318993.84,,,,954042352.57,31414477986.35,,,,,,,,,,,,,,,,,42955874272.77,9414198628.31,1923527083.34,,,,,678405545.57,3449683709.64,2301203.28,,,64846106.82,328251717.28,0.0,1948720.0,1166344488.85,,,,,,,,2649319818.5,411375.0,10267971626.3,,,,4607243.64,16963684.4,378782443.33,210000000.0,10042645465.35,,,,,,,,,,,,,,,,,20310617091.65,,,,,117138058.65,22528119122.47,22645257181.12,42955874272.77,6127546.38,,,,,,,,,,,,,2931858.02,2864921178.04,4128089255.21,122345518.71,25337389564.97,2414176807.64,1168293208.85,,,,0
603165.SH,20210828,20210828,20210630,1,1,2,263166028.0,402039671.69,916383593.82,109452648.86,,163547802.26,625517124.62,,201265537.58,1064222.45,12123040.45,,,82659849.98,,,,,,,,,9457521.5,1230219500.69,,,103848485.35,,,,,588198528.16,121605864.22,0.0,0.0,,,76169550.22,,,,4618336.73,,9992616.85,965540711.79,,,,,,,,,,,,,,,,,2195760212.48,,133934908.61,,,,,,135507297.49,,,,8884569.4,8427856.0,,,9944833.64,,,,,,,,1073648.26,921770.47,306519295.77,140535885.7,,,,2975776.44,21992135.6,,166191867.08,,,,,,,,,,,,,,,,,472711162.85,,,,,,1723049049.63,1723049049.63,2195760212.48,,727461.81,31279645.45,,,,,,,,,,,7824411.9,201265537.58,135507297.49,1064222.45,588198528.16,121605864.22,9944833.64,,,,0
600227.SH,20210828,20210828,20210630,1,1,2,1693134201.0,2584226949.51,-1287917263.13,258348625.76,36189732.0,238458253.98,,3725180.7,860141853.18,14340053.68,268565713.9,,,256297329.06,,,,,,,,,75594695.85,1717123080.35,,,,176222661.77,,,,2023520754.62,330059898.27,0.0,109735.39,,,358761322.42,25503073.67,5161845.54,,62078308.84,,38564805.2,3059402882.84,,,,,,,,,,,,,,,,,4776525963.19,104880000.0,206000000.0,,,,,92000000.0,371840972.05,153973.56,,,92119748.15,15246224.57,281035.63,0.0,230261164.71,,,,,,,,89943726.15,22760971.49,1329449638.99,,,,,3468317.21,27966044.5,,136314361.71,,,,,,,,,,,,,,,,,1465764000.7,,,,,7125919.82,3303636042.67,3310761962.49,4776525963.19,,19653797.53,,,,,,,,,,,,208841822.68,863867033.88,463840972.05,14340053.68,2023630490.01,330059898.27,230542200.34,,,,0
600232.SH,20210828,20210828,20210630,1,1,2,364718544.0,400490047.85,160934010.2,122972603.24,,288775464.34,,19298356.6,295065935.41,17317054.16,38189950.27,,,624096198.01,,,,,,,,,23309024.39,1342280595.54,,,,,,,,346459073.39,1625632.98,0.0,0.0,,,54170462.3,,,3076252.51,22011350.24,,1834157.25,429176928.67,,,,,,,,,,,,,,,,,1771457524.21,,221136723.56,,,,,83980000.0,270526122.63,,,,19864107.18,10919914.01,,,15432605.82,,,,,,,,,4498490.13,707528443.52,,,,,6314428.27,1506801.88,,7821230.15,,,,,,,,,,,,,,,,,715349673.67,40039965.42,,,,47032610.67,1009075239.87,1056107850.54,1771457524.21,,,,,,,,,,,,,,81170480.19,314364292.01,354506122.63,17317054.16,346459073.39,1625632.98,15432605.82,,,,0
600853.SH,20210828,20210828,20210630,1,1,2,1004901546.0,125881719.53,751091882.56,41215831.96,41556380.68,3528488001.4,84020000.0,12856032.68,3649876274.6,610713909.26,1175413418.98,,,2411971593.31,,252964392.9,,,,,,,518733726.23,16301998978.49,,,507660488.82,,,,313753009.61,753787414.29,40552960.44,0.0,0.0,5515450.0,,450292493.15,,1546626.02,12653574.16,35920021.78,,5546896473.79,7765806156.3,,,,,,,,,,,,,,,,,24067805134.79,4311456736.43,3605522212.27,,,,,1074581044.0,5834797644.64,,,,133701867.79,37398488.91,19201971.76,735718.99,485217322.79,,,,,,,,1731658854.79,666283625.0,15544947099.15,,559373571.85,62130724.12,,,25527097.84,,4964828580.45,,,,,,,,,,,,,,,,,20509775679.6,,,,,1093656833.53,2464372621.66,3558029455.19,24067805134.79,,-20274739.07,520000000.0,,,,,,,,,,4056961629.13,1955848348.21,3662732307.28,6909378688.64,610713909.26,753787414.29,40552960.44,505155013.54,621504295.97,,,0
603728.SH,20210828,20210828,20210630,1,1,2,420165000.0,767440211.51,1074239514.41,62539539.83,,593979911.82,,109542561.83,523325887.46,12558128.77,27244071.59,,,480722662.01,,,,,,,,,23205125.41,1771816297.85,,,,1478020.5,,,,235096147.94,196178787.8,0.0,0.0,,,97176931.92,,525537418.07,15274769.22,29325640.4,,59166896.99,1202154625.85,,,,,,,,,,,,,,,,,2973970923.7,4131669.65,26702706.89,,,,,3547210.75,413475387.55,,,,68703915.9,24322787.96,0.0,1836577.15,40426503.56,,,,,,,,9479714.74,1382791.93,609042467.26,,21791280.0,0.0,7561214.65,8998573.07,3710709.23,,80002373.59,,,,,,,,,,,,,,,,,689044840.85,36318800.0,,,,3019052.9,2281907029.95,2284926082.85,2973970923.7,,-6158435.8,,,,,,,,,,,1237948.96,19164870.83,632868449.29,417022598.3,12558128.77,235096147.94,196178787.8,42263080.71,21791280.0,,,0
600726.SH,20210828,20210828,20210630,1,1,2,1966675153.0,1712723282.54,-3863965325.94,125455180.11,145380563.36,1457451303.8,,10776694.06,1489748946.8,15850982.08,49653686.17,,,442703419.91,,,,,,,,,75672950.81,3740893393.48,,,1515602349.14,9171077.26,,,,14865121438.29,495635164.08,909099.19,0.0,,,575931559.7,,221014544.44,1181577.06,78315337.67,,19655151.92,17832589464.22,,,,,,,,,,,,,,,,,21573482857.7,8544145202.25,5434335923.25,,,,,305046417.01,974315335.75,,,,47497614.11,34104917.08,19565749.35,13705130.58,119217878.63,,,,,,,,3012747533.83,3411756.32,10047847147.38,,2103001685.89,121969103.27,,4722438.95,225976054.05,221449896.13,11221264380.54,,,,,,,,,,,,,,,,,21269111527.92,,,,,178588147.65,125783182.13,304371329.78,21573482857.7,,39514329.06,,,,,,,,,,,6881621.92,83898891.47,1500525640.86,1279361752.76,15850982.08,14865121438.29,496544263.27,152488758.56,2224970789.16,,,0
603188.SH,20210828,20210828,20210630,1,1,2,576000000.0,423121527.19,1034980188.85,243370891.96,6910136.51,113606271.54,,7692576.45,91260451.31,13226496.63,96856172.11,,,364244730.01,,,,,,,,,291618277.51,994464662.61,,,,,,,,1824546787.71,224549872.56,689446.05,80101288.83,,,173519379.59,,20877751.37,,202682931.05,,18165727.24,2560133184.4,,,,,,,,,,,,,,,,,3554597847.01,180000000.0,253787604.17,,,,,6910000.0,385776555.59,,,,39400065.85,8236026.55,,,187906897.79,,,,,,,,2224229.57,1236221.63,903135970.43,,,,,27865010.19,17816550.66,247390821.61,473072382.46,,,,,,,,,,,,,,,,,1376208352.89,53613117.51,,,,-52380132.88,2230769627.0,2178389494.12,3554597847.01,,,,,,,,,,,,,,17658369.28,98953027.76,392686555.59,13226496.63,1904648076.54,225239318.61,187906897.79,,,,0
603768.SH,20210828,20210828,20210630,1,1,2,204000000.0,796637862.4,740753816.27,75434714.57,,246115374.81,,152323658.0,553628492.12,2850068.72,162508437.95,,,490784588.49,,,,,,,,,82030942.18,1737991562.27,,,,,,,,1251086439.3,330206736.21,0.0,0.0,,,300080747.48,,,56364443.81,32566730.75,,54893917.98,2025199015.53,,,,,,,,,,,,,,,,,3763190577.8,117903935.0,694194147.44,,,,,275000000.0,388700221.83,9858292.62,,,74017003.83,28414243.67,,,3080095.99,,,,,,,,115074273.58,4192981.32,1697171045.32,,,,,,131289204.24,,249193139.24,,,,,,,,,,,,,,,,,1946364184.56,,,,,,1816826393.24,1816826393.24,3763190577.8,,,,,,,,,,,,,,104639785.04,705952150.12,663700221.83,2850068.72,1251086439.3,330206736.21,3080095.99,,,,0
002409.SZ,20210828,20210828,20210630,1,1,2,462853503.0,2946529305.37,1330479403.33,115807565.34,1904181.41,505212695.16,,4269977.56,627547130.43,27932580.13,84710460.48,,,668913493.66,,,,,,,,,63319294.88,2095467063.35,,,,,,,,966245470.22,404685066.46,0.0,11318077.89,,,278079259.78,13361800.78,1845329772.0,17171913.48,26709000.31,,105666794.59,3961477547.59,,,,,,,,,,,,,,,,,6056944610.94,94354364.3,267808098.95,,,,,132024026.0,289594013.87,1847299.41,,,33469559.36,63505385.79,,,95671976.04,,,,,,,,26068615.42,1003331.23,1023372271.66,,,,,38402668.37,15902010.45,,157632942.57,,,,,,,,,,,,,,,,,1181005214.23,,,,,67492926.81,4808446469.9,4875939396.71,6056944610.94,5368027.37,-49127488.55,,,,,,,,,,,11804789.08,112379965.59,631817107.99,421618039.87,27932580.13,977563548.11,404685066.46,95671976.04,,,,0
600493.SH,20210828,20210828,20210630,1,1,2,272000000.0,190925681.46,221685398.29,91805697.54,,293391136.27,20000000.0,,216651904.26,27394973.72,57431022.4,,,352512368.83,,,,,,,,,29047248.59,1142317530.01,,,,,,,,201011343.81,525499641.6,847808.58,0.0,,,90538960.92,,,,20258389.78,,43893191.32,912578114.12,,,,,,,,,,,,,,,,,2054895644.13,300000000.0,304500000.0,,,,,298900931.0,137583268.17,,,,15081338.02,11522309.62,689447.41,10880000.0,22864917.07,,,,,,,,89759093.57,1518204.81,907622679.07,,29187467.49,0.0,,21916037.29,8468817.92,,359572322.7,,,,,,,,,,,,,,,,,1267195001.77,,,,,,787700642.36,787700642.36,2054895644.13,,11283865.07,,,,,,,101910660.55,,,,,14323169.4,216651904.26,436484199.17,27394973.72,201011343.81,526347450.18,34434364.48,29187467.49,,,0
601888.SH,20210828,20210828,20210630,1,1,2,1952475544.0,1982070605.12,21054185453.14,1049808518.23,,12676147634.18,,,518803957.83,908016189.06,259524951.45,1500000.0,0.0,18995284174.97,,,,,,,,,482130456.05,33841407363.54,,,869284151.67,1255965111.77,,,,1529814041.34,1580229710.26,0.0,0.0,,,2395845240.02,,822460130.18,707890972.11,1667975612.63,,555249187.44,15400884147.89,,,,,,,,,,,,,,,,,49242291511.43,,410489745.09,,,,,,3745318126.32,7409757.67,,,504231005.62,3242884417.45,0.0,1598825.3,5718052234.58,,,,,,,,1272640729.36,,15801051572.99,,,,,63141760.07,3158485.09,,3144248046.31,,,,,,,,,,,,,,,,,18945299619.3,,,,,4670600251.87,25626391640.26,30296991892.13,49242291511.43,1914197.97,-412148480.23,,,,,,,,,,,,898426731.6,518803957.83,3745318126.32,909516189.06,1529814041.34,1580229710.26,5719651059.88,,,,0
